time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
-10.25,-3.1435100752084263e-07,9.305798216126933e-05,9.337233316879018e-05
-10.0,-3.323863028974323e-07,9.321479818425534e-05,9.354718448715277e-05
-9.75,-3.5042112055982056e-07,9.335336896014993e-05,9.370379008070975e-05
-9.5,-3.6845542443483514e-07,9.347364009871102e-05,9.384209552314586e-05
-9.25,-3.864891784493042e-07,9.357555720969643e-05,9.396204638814573e-05
-9.0,-4.045223465300555e-07,9.3659065902864e-05,9.406358824939406e-05
-8.75,-4.2255489260391717e-07,9.37241117879716e-05,9.414666668057552e-05
-8.5,-4.405867805977171e-07,9.377064047477709e-05,9.42112272553748e-05
-8.25,-4.5861797443828324e-07,9.379859757303829e-05,9.425721554747657e-05
-8.0,-4.766484380524436e-07,9.380792869251309e-05,9.428457713056553e-05
-7.75,-4.946780246072127e-07,9.373462793688243e-05,9.422930596148965e-05
-7.5,-5.127066681485744e-07,9.351823039044759e-05,9.403093705859616e-05
-7.25,-5.307344539218096e-07,9.316399313391482e-05,9.369472758783662e-05
-7.0,-5.487614671721995e-07,9.267717324799034e-05,9.322593471516255e-05
-6.75,-5.667877931450252e-07,9.206302781338041e-05,9.262981560652544e-05
-6.5,-5.84813517085568e-07,9.132681391079128e-05,9.191162742787685e-05
-6.25,-6.028387242391088e-07,9.047378862092918e-05,9.107662734516829e-05
-6.0,-6.20863499850929e-07,8.950920902450034e-05,9.013007252435128e-05
-5.75,-6.388879291663097e-07,8.843833220221103e-05,8.907722013137735e-05
-5.5,-6.569120974305321e-07,8.72664152347675e-05,8.792332733219803e-05
-5.25,-6.749360898888772e-07,8.599871520287597e-05,8.667365129276484e-05
-5.0,-6.929599917866263e-07,8.464048918724268e-05,8.53334491790293e-05
-4.75,-7.109838883690604e-07,8.319699426857388e-05,8.390797815694294e-05
-4.5,-7.290078648814607e-07,8.167348752757583e-05,8.24024953924573e-05
-4.25,-7.470320065691085e-07,8.007522604495475e-05,8.082225805152385e-05
-4.0,-7.650563986772849e-07,7.840746690141689e-05,7.917252330009417e-05
-3.75,-7.830808487946544e-07,7.593918349180563e-05,7.672226434060029e-05
-3.5,-8.011050236741901e-07,7.236605406106735e-05,7.316715908474154e-05
-3.25,-8.191287973076363e-07,6.833339296525144e-05,6.915252176255908e-05
-3.0,-8.371520436867367e-07,6.448651456040727e-05,6.532366660409401e-05
-2.75,-8.55174691754992e-07,6.042523663264571e-05,6.12804113244007e-05
-2.5,-8.731968407370053e-07,5.57278186521973e-05,5.66010154929343e-05
-2.25,-8.912186200461749e-07,5.100723750155406e-05,5.189845612160024e-05
-2.0,-9.092401590958988e-07,4.6876470063208054e-05,4.778571022230395e-05
-1.75,-9.272615872995754e-07,4.3948493219651285e-05,4.487575480695086e-05
-1.5,-9.452830340706028e-07,4.283628385337579e-05,4.3781566887446395e-05
-1.25,-9.633044652464808e-07,4.335198608181748e-05,4.4315290547063966e-05
-1.0,-9.813251761906462e-07,4.4521893423008544e-05,4.550321859919919e-05
-0.75,-9.993451436720898e-07,4.5780206860540686e-05,4.677955200421277e-05
-0.5,-1.017365004794117e-06,4.6561127378005676e-05,4.757849238279979e-05
-0.25,-1.0353846930869474e-06,4.631503710856681e-05,4.735042180165376e-05
0.0,-1.0534041052778775e-06,4.5129139731110276e-05,4.6182543836388153e-05
0.05,-1.057006566526649e-06,4.483931024979547e-05,4.5896316816322114e-05
0.1,-1.0606073754714516e-06,4.4545127144745065e-05,4.5605734520216515e-05
