time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
1.450000000000000178e+00,-1.157885616542334529e-06,2.320087260973949517e-01,2.320098839830115056e-01
1.500000000000000000e+00,-1.161488960712664080e-06,2.315422090364767926e-01,2.315433705254374974e-01
1.550000000000000044e+00,-1.165092304882993631e-06,2.310756919755586059e-01,2.310768570678634892e-01
1.600000000000000089e+00,-1.168695647914856055e-06,2.306091749146404191e-01,2.306103436102883431e-01
1.650000000000000133e+00,-1.172298966478066709e-06,2.301426578537222323e-01,2.301438301526887165e-01
1.700000000000000178e+00,-1.175902285041277151e-06,2.296761407928040455e-01,2.296773166950890899e-01
1.750000000000000000e+00,-1.179505624720892973e-06,2.292096237318858865e-01,2.292108032375106130e-01
1.800000000000000044e+00,-1.183108968891222523e-06,2.287431066709676997e-01,2.287442897799365771e-01
1.850000000000000089e+00,-1.186712274343490555e-06,2.282765896100495129e-01,2.282777763223238499e-01
1.900000000000000133e+00,-1.190315554496022440e-06,2.278100725491313261e-01,2.278112628646858095e-01
1.950000000000000178e+00,-1.193918810003444629e-06,2.273435554882131393e-01,2.273447494070231500e-01
2.000000000000000000e+00,-1.197522026138178850e-06,2.268770384272949803e-01,2.268782359493211054e-01
2.050000000000000266e+00,-1.201125242272913071e-06,2.241951678445134877e-01,2.241963689697557549e-01
2.100000000000000089e+00,-1.204728458407647292e-06,2.214680859646592226e-01,2.214692906931176319e-01
2.149999999999999911e+00,-1.208331674542381512e-06,2.187410040848049575e-01,2.187422124164795090e-01
2.200000000000000178e+00,-1.211934866470314246e-06,2.160139222049506647e-01,2.160151341398171276e-01
2.250000000000000000e+00,-1.215538056997929570e-06,2.132868403250964273e-01,2.132880558631534140e-01
2.300000000000000266e+00,-1.219141247525544683e-06,2.105597584452421345e-01,2.105609775864896727e-01
2.350000000000000089e+00,-1.222744438053159795e-06,2.078326765653878694e-01,2.078338993098259313e-01
2.400000000000000355e+00,-1.226347560601464711e-06,2.051055946855335765e-01,2.051068210330941888e-01
2.450000000000000178e+00,-1.229950616691704558e-06,2.023785128056793392e-01,2.023797427562960272e-01
2.500000000000000000e+00,-1.233553672781944617e-06,1.996514309258250741e-01,1.996526644794978655e-01
2.550000000000000266e+00,-1.237156728872184887e-06,1.969243490459707813e-01,1.969255862026996484e-01
2.600000000000000089e+00,-1.240759782849826519e-06,1.941972671661165162e-01,1.941985079258993774e-01
2.650000000000000355e+00,-1.244362806931167745e-06,1.914701852862622511e-01,1.914714296490691858e-01
2.700000000000000178e+00,-1.247965831012508971e-06,1.887431034064079860e-01,1.887443513722389943e-01
2.750000000000000000e+00,-1.251568855093850197e-06,1.860160215265537209e-01,1.860172730954088027e-01
2.800000000000000266e+00,-1.255171879175191423e-06,1.832889396466994558e-01,1.832901948185786389e-01
2.850000000000000089e+00,-1.258774839101187633e-06,1.805618577668451907e-01,1.805631165416843043e-01
2.900000000000000355e+00,-1.262377760754052638e-06,1.778347758869908979e-01,1.778360382647516391e-01
2.950000000000000178e+00,-1.265980682406917642e-06,1.751076940071366328e-01,1.751089599878190295e-01
3.000000000000000000e+00,-1.269583604059782647e-06,1.723806121272823955e-01,1.723818817108864476e-01
3.050000000000000266e+00,-1.273186028543274093e-06,1.723219927192749246e-01,1.723232659053034743e-01
3.100000000000000089e+00,-1.276786287055784019e-06,1.723178317299689233e-01,1.723191085162559810e-01
3.150000000000000355e+00,-1.280386545568294157e-06,1.723136707406629498e-01,1.723149511272085155e-01
3.200000000000000178e+00,-1.283986804080804083e-06,1.723095097513569485e-01,1.723107937381610222e-01
3.250000000000000000e+00,-1.287587062593314009e-06,1.723053487620509472e-01,1.723066363491135289e-01
3.300000000000000266e+00,-1.291187321105824147e-06,1.723011877727449459e-01,1.723024789600660633e-01
3.350000000000000089e+00,-1.294787579618334073e-06,1.722970267834389446e-01,1.722983215710185700e-01
3.400000000000000355e+00,-1.298387838130844211e-06,1.722928657941329433e-01,1.722941641819710767e-01
3.450000000000000178e+00,-1.301988096643354137e-06,1.722887048048269421e-01,1.722900067929235834e-01
3.500000000000000000e+00,-1.305586555104399223e-06,1.722845438155209685e-01,1.722858494020760856e-01
3.550000000000000266e+00,-1.309180957323191514e-06,1.722803828262149672e-01,1.722816920071722768e-01
3.600000000000000089e+00,-1.312775359541983805e-06,1.722762218369089660e-01,1.722775346122684959e-01
3.650000000000000355e+00,-1.316369761760776096e-06,1.722720608476029647e-01,1.722733772173647149e-01
3.700000000000000178e+00,-1.319964163979568387e-06,1.722678998582969634e-01,1.722692198224609339e-01
3.750000000000000000e+00,-1.323556507503890381e-06,1.722637388689909621e-01,1.722650624254984664e-01
3.800000000000000266e+00,-1.327137514195135525e-06,1.722595778796849886e-01,1.722609050171991785e-01
3.850000000000000089e+00,-1.330718520886380459e-06,1.722554168903789873e-01,1.722567476088998628e-01
3.900000000000000355e+00,-1.334299527577625603e-06,1.722512559010729860e-01,1.722525902006005749e-01
3.950000000000000178e+00,-1.337880534268870748e-06,1.722470949117669847e-01,1.722484327923012593e-01
4.000000000000000000e+00,-1.341461540960115681e-06,1.722429339224609834e-01,1.722442753840019436e-01
4.049999999999999822e+00,-1.344863227365761684e-06,1.718400796783160212e-01,1.718414245415433861e-01
4.100000000000000533e+00,-1.348264913771405569e-06,1.714290888369894850e-01,1.714304371019032547e-01
