case,constraint_row_local,classification,coefficient_count,support_node_count,side_a_node_count,side_b_node_count,coefficient_l1,coefficient_l2,coefficient_max_abs,support_x_span_m,support_y_span_m
historical,1408,Stycast_to_substrate,20,20,7,13,2.2401781255846217e-10,8.163970458987034e-11,5.60083159565455e-11,4.231093536399998e-05,3.393627049000001e-05
historical,1409,Stycast_to_substrate,15,15,6,9,1.497188427589894e-10,5.829967616917048e-11,3.7429710689747443e-11,3.384136977900001e-05,3.2327914370000035e-05
historical,1410,Stycast_to_substrate,17,17,6,11,1.5229427630964424e-10,6.178901954040625e-11,4.24394370865849e-11,3.0817087959000015e-05,3.636188527000005e-05
historical,1411,Stycast_to_substrate,22,22,8,14,2.6153903659877624e-10,9.85019455027586e-11,6.538475914969407e-11,3.6925134917000006e-05,3.636188527000005e-05
historical,1412,Stycast_to_substrate,17,17,7,10,1.9937186740125694e-10,7.890981533894583e-11,5.3635221187194264e-11,3.30518544476e-05,3.832313100999999e-05
historical,1413,Stycast_to_substrate,22,22,8,14,3.2129870463548243e-10,1.1791523784952837e-10,8.032467615887063e-11,3.63396197972e-05,4.4137730289999996e-05
historical,1414,Stycast_to_substrate,22,22,8,14,2.849447608734025e-10,1.0380305190990992e-10,7.123698872592506e-11,3.2515462680900005e-05,4.310876308000005e-05
historical,1415,Stycast_to_substrate,17,17,6,11,2.0036320323691336e-10,7.710994058063076e-11,5.0090800809228307e-11,3.114084106979999e-05,3.290615407000011e-05
historical,1416,Stycast_to_substrate,20,20,7,13,2.1962465997078095e-10,8.275926987608546e-11,5.4906164992695204e-11,3.30556551226e-05,3.688703112000001e-05
historical,1417,Stycast_to_substrate,16,16,5,11,1.2247808923890357e-10,4.8211013016461544e-11,3.0619522309725976e-11,4.06952350506e-05,2.5343464869999853e-05
historical,1418,Stycast_to_substrate,15,15,6,9,1.7808170291293622e-10,6.730565377961261e-11,4.4522405589840843e-11,2.6439320882000017e-05,3.2327914370000035e-05
historical,1419,Stycast_to_substrate,23,23,6,17,2.1596554217645833e-10,8.036026906196084e-11,5.4025398527603866e-11,4.5908467404199995e-05,4.3401530879999886e-05
historical,1420,Stycast_to_substrate,23,23,8,15,2.578256498869334e-10,9.388966561564056e-11,6.443456600303727e-11,3.7773896723000005e-05,3.820218965999993e-05
historical,1421,Stycast_to_substrate,22,22,8,14,3.1579150007122864e-10,1.1286038705324095e-10,7.894787613385058e-11,3.1011829348499996e-05,4.674222258000001e-05
historical,1422,Stycast_to_substrate,24,24,8,16,3.0576580421775757e-10,1.0927654616123749e-10,7.644145105443929e-11,3.9874688438e-05,4.133370807999997e-05
historical,1423,Stycast_to_substrate,19,19,6,13,1.6596409590869012e-10,6.398718684020027e-11,4.149113447507778e-11,4.096101508099998e-05,3.4450740240000045e-05
historical,1424,Stycast_to_substrate,19,19,7,12,2.138500547790663e-10,8.057139784656685e-11,5.346251369476628e-11,3.370278780900001e-05,3.1566480189999975e-05
historical,1425,Stycast_to_substrate,16,16,5,11,1.21096413058637e-10,4.803035426067406e-11,3.0289511431577085e-11,3.375867042300002e-05,2.9922326720000164e-05
historical,1426,Stycast_to_substrate,24,24,9,15,3.6691313043547214e-10,1.2849162547917783e-10,9.173788637729029e-11,3.336209094830001e-05,4.419909432999995e-05
historical,1427,Stycast_to_substrate,16,16,6,10,1.66749965913118e-10,6.26262331419955e-11,4.168749147827942e-11,3.2673124123999995e-05,2.7729027200000056e-05
historical,1428,Stycast_to_substrate,19,19,7,12,2.643403224219039e-10,9.986001389283038e-11,6.604419245073166e-11,3.8580631932e-05,2.752383208000017e-05
historical,1429,Stycast_to_substrate,15,15,6,9,1.5930948589259364e-10,6.165155016324018e-11,3.982744738863455e-11,3.00390347006e-05,2.7682775210000152e-05
historical,1430,Stycast_to_substrate,16,16,6,10,1.527094975355989e-10,5.991874893975017e-11,3.817737438389957e-11,2.6740669409999984e-05,3.820218965999993e-05
historical,1431,Stycast_to_substrate,22,22,9,13,3.1300482224134645e-10,1.1018540425111869e-10,7.82616100727417e-11,4.191015647699999e-05,3.9956731450000024e-05
historical,1432,Stycast_to_substrate,19,19,7,12,2.0995819139560865e-10,7.817139843058027e-11,5.248954784890204e-11,3.2596470493599997e-05,3.522992749000007e-05
historical,1433,Stycast_to_substrate,23,23,8,15,3.0345451548038744e-10,1.0722538167406768e-10,7.586362887009699e-11,4.341159154099999e-05,3.7670853219999925e-05
historical,1434,Stycast_to_substrate,15,15,6,9,1.7536058346852178e-10,6.684073446383342e-11,4.384516434909899e-11,2.315314758600002e-05,2.7995791639999924e-05
historical,1435,Stycast_to_substrate,18,18,6,12,1.6530032880096927e-10,6.337407651231899e-11,4.13250822002422e-11,3.35259622221e-05,3.3743391500000094e-05
historical,1436,Stycast_to_substrate,20,20,8,12,2.7379657004301246e-10,1.0231497299359041e-10,6.844914251075308e-11,3.0127561010351e-05,4.4015600860000106e-05
historical,1437,Stycast_to_substrate,22,22,8,14,2.8811767269918127e-10,1.035687081555735e-10,7.202941851867045e-11,3.5307467479249e-05,4.376883698000008e-05
historical,1438,Stycast_to_substrate,18,18,6,12,1.8701137188484813e-10,6.828898678808377e-11,4.658570783905787e-11,3.476479413730001e-05,3.236085126000015e-05
historical,1439,Stycast_to_substrate,20,20,6,14,1.8165246922450073e-10,6.971199078970663e-11,4.541447401464846e-11,3.6509061589599996e-05,4.188525558000006e-05
historical,1440,Stycast_to_substrate,20,20,7,13,2.1488922800587607e-10,7.77964487877057e-11,5.3734262153482616e-11,3.5785760483999996e-05,3.63121018e-05
historical,1441,Stycast_to_substrate,18,18,7,11,1.7709744968119118e-10,6.704608440949416e-11,4.427641716935317e-11,3.0897025405700004e-05,3.664278589999995e-05
historical,1442,Stycast_to_substrate,18,18,7,11,2.1943336324468348e-10,8.063208172184167e-11,5.485834081117084e-11,3.4766217333299996e-05,3.086051686000007e-05
historical,1443,Stycast_to_substrate,19,19,7,12,2.836345735756797e-10,1.0016037757850086e-10,7.090866711893246e-11,2.820364710000001e-05,3.846305843999988e-05
historical,1444,Stycast_to_substrate,13,13,5,8,1.195285813903374e-10,4.5875116924018736e-11,2.98823349542896e-11,2.6439320882000017e-05,2.9586524180000035e-05
historical,1445,Stycast_to_substrate,21,21,8,13,2.843076310368306e-10,9.990702248899884e-11,7.10185373949922e-11,3.567526001600001e-05,3.911451371999995e-05
historical,1446,Stycast_to_substrate,18,18,7,11,2.1542899384898254e-10,8.469135183727155e-11,5.776318414439798e-11,2.526121120400001e-05,3.409317452000003e-05
historical,1447,Stycast_to_substrate,18,18,7,11,2.4241337426048346e-10,9.203162659609455e-11,6.06033435651207e-11,3.47730351218e-05,3.3668503889999974e-05
historical,1448,Stycast_to_substrate,19,19,7,12,2.2777969932023874e-10,8.526882667854939e-11,5.6944924830059736e-11,2.8343752488099998e-05,3.853718734000001e-05
historical,1449,Stycast_to_substrate,17,17,6,11,1.6177334575774571e-10,6.100809041734841e-11,4.044333643943641e-11,3.2780822505e-05,3.337253305000002e-05
historical,1450,Stycast_to_substrate,17,17,6,11,1.5886645930464444e-10,6.111963465318449e-11,3.971698447289562e-11,3.441058428234e-05,3.664278589999995e-05
historical,1451,Stycast_to_substrate,22,22,7,15,2.733909799821291e-10,9.902966467864165e-11,6.83477449955322e-11,3.96836618663e-05,3.521626101999991e-05
historical,1452,Stycast_to_substrate,22,22,8,14,2.560037122494984e-10,9.41569440983038e-11,6.400092806237458e-11,3.5075671483999994e-05,3.722855868000009e-05
historical,1453,Stycast_to_substrate,22,22,8,14,2.8230313555715547e-10,1.0052033321097597e-10,7.057578401311991e-11,4.06952350506e-05,4.04588456699999e-05
historical,1454,Stycast_to_substrate,19,19,7,12,1.7865910353286666e-10,6.645118791390613e-11,4.466477588321661e-11,3.1115833905e-05,3.110041274e-05
historical,1455,Stycast_to_substrate,20,20,7,13,2.3877140594670666e-10,8.576126586448193e-11,5.969285148667655e-11,3.750516094099999e-05,4.231631146999989e-05
historical,1456,Stycast_to_substrate,17,17,6,11,1.8404406954260958e-10,6.976177592419667e-11,4.6023383705239696e-11,2.8813044349000014e-05,3.202814603999989e-05
historical,1457,Stycast_to_substrate,15,15,5,10,1.060187416893498e-10,4.2242399352746277e-11,2.650468542233739e-11,3.122005523668e-05,3.2276129389999936e-05
historical,1458,Stycast_to_substrate,15,15,5,10,1.0710304685944663e-10,4.1964614882064477e-11,2.679135905185328e-11,3.2673124123999995e-05,2.8405069349999928e-05
historical,1459,Stycast_to_substrate,24,24,8,16,2.7815097175211065e-10,1.0222865032650809e-10,6.95377432734489e-11,4.32620325341e-05,4.116975689000008e-05
historical,1460,Stycast_to_substrate,18,18,6,12,1.709975889078846e-10,6.582414289829476e-11,4.274939722697117e-11,3.064693456799999e-05,3.150428487000011e-05
historical,1461,Stycast_to_substrate,19,19,7,12,2.1284859264837953e-10,7.962798393225373e-11,5.321214816209495e-11,3.17393406252e-05,3.3824879269999915e-05
historical,1462,Stycast_to_substrate,21,21,6,15,1.8807042925718866e-10,7.265662272539111e-11,4.701968784505994e-11,3.8658901001e-05,3.881066128999999e-05
historical,1463,Stycast_to_substrate,16,16,6,10,1.863422805857139e-10,6.994334803855559e-11,4.6584599162882695e-11,2.9000975096800003e-05,2.8143832399999845e-05
historical,1464,Stycast_to_substrate,19,19,8,11,2.127889031696784e-10,7.812787644191493e-11,5.319722579241958e-11,3.05359795121e-05,2.8322245950000062e-05
historical,1465,Stycast_to_substrate,16,16,6,10,1.7669060627709624e-10,6.852457149695404e-11,4.417282684424092e-11,3.0452289019000016e-05,3.044638516999979e-05
historical,1466,Stycast_to_substrate,20,20,8,12,2.648745097299138e-10,9.957554916165529e-11,6.622269121777771e-11,3.4504651162099996e-05,3.193604644000005e-05
historical,1467,Stycast_to_substrate,16,16,6,10,1.7037761041360206e-10,6.381579945650258e-11,4.2594402603400533e-11,3.5833088463900004e-05,2.840531960000012e-05
historical,1468,Stycast_to_substrate,18,18,7,11,2.4009099323053595e-10,9.459606202654569e-11,6.511999170142976e-11,3.371802844142e-05,4.089469897000002e-05
historical,1469,Stycast_to_substrate,22,22,8,14,3.3032989408832235e-10,1.1952287537966347e-10,8.25522902243469e-11,4.2730366958400006e-05,4.246063680999994e-05
historical,1470,Stycast_to_substrate,23,23,8,15,2.598762488650493e-10,9.314751588129106e-11,6.485525256656656e-11,3.919117336429999e-05,3.150428487000011e-05
historical,1471,Stycast_to_substrate,22,22,7,15,2.6242892117018996e-10,9.529845218978157e-11,6.560734580578219e-11,4.09123100282e-05,3.695773043000013e-05
historical,1472,Stycast_to_substrate,18,18,6,12,1.6030803819263918e-10,6.131020896363695e-11,4.0077009548159665e-11,3.1136957188e-05,3.224230437999997e-05
historical,1473,Stycast_to_substrate,22,22,8,14,2.911983283981927e-10,1.0514470272767199e-10,7.280033443691178e-11,4.4235085468100004e-05,3.738604251000001e-05
historical,1474,Stycast_to_substrate,22,22,8,14,3.053720007330761e-10,1.0916795879456274e-10,7.634303310344408e-11,3.349768692499999e-05,3.802640740000005e-05
historical,1475,Stycast_to_substrate,15,15,6,9,1.570598176817516e-10,6.062761578061947e-11,3.926533481989268e-11,3.337219983119999e-05,2.7589534180000102e-05
historical,1476,Stycast_to_substrate,18,18,7,11,2.7269089204407936e-10,1.0363464657444828e-10,6.817276123431816e-11,3.1972787844800003e-05,4.0391077029999865e-05
historical,1477,Stycast_to_substrate,19,19,7,12,1.963595354347494e-10,7.444542924043467e-11,4.908988385868738e-11,2.7879014191e-05,3.6198242339999936e-05
historical,1478,Stycast_to_substrate,14,14,5,9,1.4312380423767974e-10,5.881090486408789e-11,4.018727081175011e-11,3.131243392099999e-05,2.3776007500000062e-05
historical,1479,Stycast_to_substrate,21,21,7,14,2.4856063771027455e-10,9.510232797474336e-11,6.215385284406992e-11,3.8782055797000005e-05,4.079050391999988e-05
historical,1480,Stycast_to_substrate,19,19,7,12,2.1752976806140016e-10,8.433354025839466e-11,5.6334460068142115e-11,3.732878996175e-05,3.898489078000005e-05
historical,1481,Stycast_to_substrate,23,23,8,15,2.850253500943485e-10,1.0589937313578384e-10,7.125635659094442e-11,4.351635756226e-05,3.961663510999988e-05
historical,1482,Stycast_to_substrate,18,18,6,12,1.509493033578158e-10,5.800322437788983e-11,3.773732603296751e-11,3.56973311069e-05,3.2647967119999984e-05
historical,1483,Stycast_to_substrate,21,21,8,13,3.06997810772266e-10,1.1659963434522703e-10,7.676028048061239e-11,3.088850251479e-05,4.4623616880000135e-05
historical,1484,Stycast_to_substrate,24,24,8,16,2.571584962446684e-10,9.182792107977278e-11,6.429239663301138e-11,3.382152247399998e-05,3.8645799559999935e-05
historical,1485,Stycast_to_substrate,18,18,7,11,2.0645626454674746e-10,7.653913150958552e-11,5.161406613668683e-11,2.45275623034e-05,4.019041188e-05
historical,1486,Stycast_to_substrate,15,15,6,9,1.3781724894092716e-10,5.366073346645461e-11,3.48397535711104e-11,2.892667386065e-05,3.3643414609999846e-05
historical,1487,Stycast_to_substrate,22,22,7,15,2.6254747035581173e-10,9.576431536312652e-11,6.563686758895297e-11,4.032453824399999e-05,3.750484411000005e-05
historical,1488,Stycast_to_substrate,18,18,7,11,2.2052031717608062e-10,8.18672885902702e-11,5.5130079294020206e-11,3.9021985023699994e-05,3.893794786000008e-05
historical,1489,Stycast_to_substrate,17,17,6,11,1.739093113235309e-10,7.009768473757997e-11,4.92678552654293e-11,2.4429945370699996e-05,4.019041188e-05
historical,1490,Stycast_to_substrate,22,22,8,14,2.7856658065240796e-10,1.0285123662078125e-10,6.964164516310189e-11,3.668907595400001e-05,4.3074834299999896e-05
historical,1491,Stycast_to_substrate,17,17,6,11,1.6081144681701397e-10,6.008206335474263e-11,4.021043633964643e-11,3.1115833905e-05,2.759243077999989e-05
historical,1492,Stycast_to_substrate,17,17,5,12,1.4149403975570412e-10,5.511326360662866e-11,3.540623263037225e-11,2.6118040979000002e-05,3.802640740000005e-05
historical,1493,Stycast_to_substrate,18,18,7,11,2.4655276700385264e-10,8.988975290017737e-11,6.163819175096306e-11,3.3317809821699994e-05,3.5689350299999935e-05
historical,1494,Stycast_to_substrate,17,17,6,11,1.7250242571812954e-10,6.778294596230579e-11,4.3145235386546486e-11,3.84716421769e-05,3.110812279999995e-05
historical,1495,Stycast_to_substrate,24,24,8,16,2.722226353726091e-10,9.622013822126533e-11,6.805565884315219e-11,3.751849811299999e-05,4.300447158000001e-05
historical,1496,Stycast_to_substrate,17,17,6,11,1.5017308346058852e-10,5.974339171624926e-11,3.968770582600757e-11,3.155718679836e-05,3.335462215999993e-05
historical,1497,Stycast_to_substrate,16,16,6,10,1.698123723713964e-10,6.638683045982786e-11,4.245317274883519e-11,3.337219983119999e-05,3.110812279999995e-05
historical,1498,Stycast_to_substrate,20,20,8,12,2.8598770077200875e-10,1.0549326374693332e-10,7.147764650523863e-11,2.8435922753000008e-05,3.750484411000005e-05
historical,1499,Stycast_to_substrate,18,18,6,12,1.795165932245615e-10,7.13133633427377e-11,4.788549987283317e-11,3.2358626022000004e-05,3.7532573740000014e-05
historical,1500,Stycast_to_substrate,21,21,8,13,2.7719678623380976e-10,1.0299555790919222e-10,6.929919655845245e-11,4.1557589748999997e-05,3.7768492199999814e-05
historical,1501,Stycast_to_substrate,19,19,8,11,2.500661721605816e-10,9.053668569347813e-11,6.251708683453732e-11,3.3070880680799994e-05,3.2146724629999925e-05
historical,1502,Stycast_to_substrate,19,19,7,12,2.2990586867819833e-10,8.392509496668829e-11,5.7476551772438644e-11,3.01425580482e-05,3.416032660999999e-05
historical,1503,Stycast_to_substrate,18,18,7,11,2.259432603450636e-10,8.583231084972455e-11,5.64898458814869e-11,2.90371447694e-05,3.166792547999991e-05
historical,1504,Stycast_to_substrate,20,20,7,13,2.1514147577033854e-10,8.030867015567304e-11,5.3808258922066884e-11,4.470434874195e-05,3.959900421999997e-05
historical,1505,Stycast_to_substrate,18,18,6,12,1.7049731729238247e-10,6.462825975342987e-11,4.2624399608338896e-11,3.0625499766800005e-05,3.245408901000001e-05
historical,1506,Stycast_to_substrate,18,18,7,11,2.2512116432228285e-10,8.644590200651933e-11,5.628029108057057e-11,3.643744783780001e-05,3.189400297000009e-05
historical,1507,Stycast_to_substrate,21,21,7,14,2.37241264251093e-10,8.735497783439715e-11,5.931356221319099e-11,3.580174468499999e-05,3.439760028e-05
historical,1508,Stycast_to_substrate,15,15,6,9,1.7584501640849783e-10,7.083771335708969e-11,4.874713035553313e-11,3.274552670410001e-05,2.9281675459999924e-05
historical,1509,Stycast_to_substrate,19,19,8,11,3.0141316815444803e-10,1.1660961742103886e-10,7.949035457722684e-11,3.573372652539999e-05,3.804024787999998e-05
historical,1510,Stycast_to_substrate,15,15,4,11,7.988816750350392e-11,3.378224301457529e-11,2.2271924568797775e-11,4.032453824399999e-05,3.336610902000001e-05
historical,1511,Stycast_to_substrate,17,17,7,10,2.266017397824012e-10,8.434569444485121e-11,5.665043494560016e-11,3.37687430111e-05,3.189400297000009e-05
historical,1512,Stycast_to_substrate,19,19,7,12,2.15491038995474e-10,7.972599381645759e-11,5.388721818575885e-11,3.44054815607e-05,3.71556183500002e-05
historical,1513,Stycast_to_substrate,19,19,7,12,2.2001290915368694e-10,8.072823708406525e-11,5.5003227288421645e-11,3.0271907362600002e-05,3.201962612000013e-05
historical,1514,Stycast_to_substrate,15,15,5,10,1.293008826236943e-10,5.141813346919626e-11,3.232522065592354e-11,3.393795725600001e-05,2.5335651780000008e-05
historical,1515,Stycast_to_substrate,17,17,7,10,2.702395865711773e-10,1.0601891655703866e-10,7.256989734935385e-11,4.1766167753000015e-05,2.9355357339999827e-05
historical,1516,Stycast_to_substrate,18,18,7,11,2.0710300847183247e-10,8.039121048511632e-11,5.3853371378532486e-11,4.31222940446e-05,3.492826427000002e-05
historical,1517,Stycast_to_substrate,16,16,5,11,1.430788662362026e-10,5.6833400212217604e-11,3.576971655905063e-11,3.349768692499999e-05,3.439760028e-05
historical,1518,Stycast_to_substrate,22,22,8,14,3.235183668066025e-10,1.1593031320618441e-10,8.087959170165054e-11,3.2119756835999994e-05,4.312400127000002e-05
historical,1519,Stycast_to_substrate,22,22,8,14,3.407858988448438e-10,1.2643718564527018e-10,8.521043267582013e-11,3.460083779945e-05,4.215727115999997e-05
historical,1520,Stycast_to_substrate,20,20,8,12,2.8410001900200366e-10,1.040794783228449e-10,7.102500475050079e-11,3.1972787844800003e-05,3.570736865000012e-05
historical,1521,Stycast_to_substrate,21,21,7,14,2.405661938958857e-10,8.700133739582951e-11,6.015566320268316e-11,3.0440542185999995e-05,4.0078630209999886e-05
historical,1522,Stycast_to_substrate,20,20,7,13,2.598784428304685e-10,9.671069536281464e-11,6.496961070761693e-11,3.6121030454254e-05,3.492826427000002e-05
