time_ms,COMSOL_current_A,Elmer_current_A
20.020115810945132,-9.746759822001417e-14,-9.263609274791483e-09
20.020117206090724,-9.746760110955715e-14,-9.301502467909265e-09
20.020120833598973,-9.746760862263755e-14,-9.40725163360941e-09
20.020121488167767,-9.74676100024891e-14,-9.426333631246207e-09
20.020125353987428,-9.746761815175821e-14,-9.545626174843176e-09
20.020125770244814,-9.746761900486729e-14,-9.55847116160171e-09
20.020129874375886,-9.746762741618107e-14,-9.692177691535789e-09
20.02013005232186,-9.746762779963267e-14,-9.69797490861621e-09
20.020134334398904,-9.74676370269799e-14,-9.844893727225645e-09
20.02013439476434,-9.746763715705996e-14,-9.847069990009933e-09
20.020138616475947,-9.746764593295628e-14,-9.99926890211402e-09
20.020138915152796,-9.746764655383172e-14,-1.0010559041142625e-08
20.02014289855299,-9.746765464773449e-14,-1.0161133624396121e-08
20.020143435541254,-9.746765573884524e-14,-1.0182374578097157e-08
20.020147180630033,-9.746766345817065e-14,-1.0330514235441356e-08
20.02014795592971,-9.746766505620766e-14,-1.0362546070118697e-08
20.020151462707076,-9.746767212005339e-14,-1.0507430063376065e-08
20.020152476318163,-9.746767416181185e-14,-1.0551094476675113e-08
20.02015574478412,-9.746768103270164e-14,-1.0691893694703266e-08
20.02015699670662,-9.746768366446272e-14,-1.0748032828954068e-08
20.02016002686117,-9.746768987468854e-14,-1.0883912048936751e-08
20.020161517095076,-9.746769292888558e-14,-1.0953367277126775e-08
20.020164308938213,-9.746769861800206e-14,-1.108348651637607e-08
20.02016603748353,-9.746770214036888e-14,-1.1167096613586909e-08
20.020168591015256,-9.746770770272469e-14,-1.1290611475270329e-08
20.02017055787199,-9.74677119871269e-14,-1.138921199525216e-08
20.0201728730923,-9.746771677278422e-14,-1.1505276334211135e-08
20.020175078260444,-9.74677213309591e-14,-1.1619698621514815e-08
20.020177155169343,-9.74677255388853e-14,-1.1727465762715293e-08
20.020179598648898,-9.746773048950284e-14,-1.1854292064662737e-08
20.020184119037356,-9.746773914512077e-14,-1.2088918194524288e-08
20.020185719323432,-9.746774261228105e-14,-1.2171979403129835e-08
20.020193159814273,-9.746775873275767e-14,-1.2587553930995634e-08
20.020193427062118,-9.74677592726509e-14,-1.260248055337445e-08
20.020201134800796,-9.746777484379935e-14,-1.3057443456473495e-08
20.020201296513495,-9.74677751704908e-14,-1.3067496249637914e-08
20.020208842539482,-9.746779115139499e-14,-1.3536591374755562e-08
20.02020943321272,-9.746779240231733e-14,-1.3575140094695834e-08
20.02021655027816,-9.746780752107838e-14,-1.403961646614417e-08
20.020217569911942,-9.74678096870834e-14,-1.410927306253715e-08
20.020224258016842,-9.746782339418678e-14,-1.4566173012258094e-08
20.020225706611168,-9.746782636304456e-14,-1.4669488251135289e-08
20.020231965755524,-9.746783917064222e-14,-1.5115896871573326e-08
20.020233843310393,-9.746784301253592e-14,-1.5255352833690266e-08
20.020239673494203,-9.746785549241001e-14,-1.56883915192359e-08
20.020241980009615,-9.74678604296509e-14,-1.5866399727297564e-08
20.02024738123289,-9.746787132361356e-14,-1.6283245880154744e-08
20.02025011670884,-9.746787684091426e-14,-1.650214418376193e-08
20.020255088971567,-9.746788729024916e-14,-1.6900034676949277e-08
20.020258253408063,-9.746789394039188e-14,-1.716208080113023e-08
20.02026279671025,-9.746790325177584e-14,-1.75383104174785e-08
20.020266390107288,-9.746791061635303e-14,-1.784568451136379e-08
20.02027050444893,-9.746791892813254e-14,-1.8197619468842937e-08
20.020274526806514,-9.746792705408616e-14,-1.8552416328832183e-08
20.020278212187613,-9.746793475105087e-14,-1.8877489775135856e-08
20.020282663505736,-9.746794404768466e-14,-1.9259328296162105e-08
20.02029080020496,-9.746796120010185e-14,-1.9957302494468845e-08
20.020293627664973,-9.746796708229231e-14,-2.019984484245992e-08
20.02030707360341,-9.746799505494996e-14,-2.1441067264572757e-08
20.0203075015946,-9.746799594293628e-14,-2.1480576017896512e-08
20.020321375524226,-9.746802472824774e-14,-2.2825063241327295e-08
20.02032171966201,-9.746802544225694e-14,-2.2859911174805593e-08
20.02033524945385,-9.746805326903566e-14,-2.422995918071073e-08
20.020336365720613,-9.746805556486613e-14,-2.4347586763449243e-08
20.020349123383475,-9.746808189583155e-14,-2.569193660362278e-08
20.020351011779216,-9.746808579335443e-14,-2.5898256224114942e-08
20.0203629973131,-9.746811089894128e-14,-2.7207754413382038e-08
20.020365657837818,-9.746811647182899e-14,-2.750814607283439e-08
20.02037687124273,-9.746814012219784e-14,-2.8774217117588088e-08
20.02038030389642,-9.746814736206179e-14,-2.9173555301585354e-08
20.02039074517235,-9.74681685158788e-14,-3.0388242404437134e-08
20.02039494995502,-9.746817703468472e-14,-3.0890905911095844e-08
20.020404619101978,-9.74681970960094e-14,-3.2046810436619274e-08
20.02040959601362,-9.74682074219917e-14,-3.265671664131275e-08
20.0204184930316,-9.746822599387774e-14,-3.3747020600113616e-08
20.020424242072224,-9.746823799458714e-14,-3.4467631855272936e-08
20.020432366961227,-9.746825477850033e-14,-3.5486042898916995e-08
20.020438888130826,-9.746826824954523e-14,-3.624397826956069e-08
20.02045353418943,-9.74682981339264e-14,-3.794624435645622e-08
20.02046011482048,-9.74683119478266e-14,-3.8711090747810175e-08
20.020482826306633,-9.746835962322441e-14,-4.150101369052261e-08
20.020487862679733,-9.746836994514486e-14,-4.211969151568843e-08
20.020512118423838,-9.746841965668455e-14,-4.523412463777902e-08
20.020515610538986,-9.746842691782331e-14,-4.568251158631369e-08
20.020541410541043,-9.746848056364741e-14,-4.91146201895415e-08
20.02054335839824,-9.746848460501692e-14,-4.937373867437982e-08
20.020570702658244,-9.746854133826138e-14,-5.311529317417827e-08
20.020571106257492,-9.746854217563985e-14,-5.317051824090609e-08
20.02059885411675,-9.746859974626279e-14,-5.7053815453479966e-08
20.02059999477545,-9.746860211287534e-14,-5.7216303175403174e-08
20.020626601976005,-9.746865719666794e-14,-6.100651965770961e-08
20.020629286892653,-9.746866275514041e-14,-6.139424760980337e-08
20.020654349835258,-9.746871475515976e-14,-6.501357911360283e-08
20.020658579009858,-9.746872352975438e-14,-6.563059123410817e-08
20.02068209769451,-9.746877211325644e-14,-6.906183133703614e-08
20.020687871127063,-9.746878403967054e-14,-6.991032635281278e-08
20.020709845553764,-9.74688298501366e-14,-7.313980749146828e-08
20.020717163244264,-9.746884510545209e-14,-7.405314928533539e-08
20.02074645536147,-9.746890574771715e-14,-7.770918186484011e-08
20.020765341272266,-9.746894496590483e-14,-8.006638618326587e-08
20.020805039595878,-9.74690274028242e-14,-8.531469511616437e-08
20.020820836990772,-9.746906013607148e-14,-8.74031865485069e-08
20.020863623830284,-9.746914879323346e-14,-9.324645083752986e-08
20.02087633270928,-9.746917508667622e-14,-9.498206252631439e-08
20.020922208064693,-9.746926999835425e-14,-1.0135075728001674e-07
20.02093182842778,-9.746929001062384e-14,-1.0268631436442322e-07
20.020980792299103,-9.746939186521954e-14,-1.0952248353717285e-07
20.020987324146283,-9.74694053494678e-14,-1.1043443782368461e-07
20.02103937653351,-9.746951280564254e-14,-1.1768973913696976e-07
20.021042819864785,-9.746951996223367e-14,-1.1816968649899762e-07
20.021097960767918,-9.746963456662871e-14,-1.2580473097514526e-07
20.021098315583295,-9.746963530038681e-14,-1.2585386022459402e-07
20.021153811301797,-9.746975006551797e-14,-1.311583149417523e-07
20.021156545002327,-9.746975571880994e-14,-1.3138264718988684e-07
20.021215129236733,-9.746987777096369e-14,-1.36190171959169e-07
20.021264802738806,-9.746998064163683e-14,-1.4026646644372696e-07
20.02133229770555,-9.74701204194333e-14,-1.4528282532614878e-07
20.02137579417582,-9.747021052734439e-14,-1.4851556867778314e-07
20.021449466174367,-9.747036314731224e-14,-1.5583113647388656e-07
20.02148678561283,-9.747044043350298e-14,-1.5953692547880562e-07
20.021566634643182,-9.747060579578185e-14,-1.6837189746879818e-07
20.021597777049845,-9.747067043747581e-14,-1.718176787055426e-07
20.021683803111998,-9.747084900011683e-14,-1.8171172617172075e-07
20.021708768486853,-9.747090085974465e-14,-1.8458304909001644e-07
20.021800971580813,-9.747109238974027e-14,-1.9526801218898114e-07
20.021819759923865,-9.747113137136416e-14,-1.9744530086314395e-07
20.02191814004963,-9.747133548819613e-14,-2.0876751731467163e-07
20.021930751360877,-9.747136158690326e-14,-2.1021890797453787e-07
20.022152476987262,-9.747182044102821e-14,-2.351303255935706e-07
20.022152734234897,-9.747182097475971e-14,-2.35159227995901e-07
20.022374717108917,-9.747228153974317e-14,-2.5925980808900887e-07
20.022386813924896,-9.747230663793994e-14,-2.605341931470002e-07
20.022596699982937,-9.74727413697816e-14,-2.826454376851997e-07
20.022621150862527,-9.74727920142885e-14,-2.85159429433322e-07
20.022818682856958,-9.74732016037101e-14,-3.054692838159404e-07
20.02285548780016,-9.747327792003264e-14,-3.09182049900475e-07
20.023040665730978,-9.747366170462338e-14,-3.278622129791807e-07
20.02308982473779,-9.747376358754878e-14,-3.308375586640292e-07
20.02348463147901,-9.747458051739205e-14,-3.5473321095597e-07
20.023544912368894,-9.74747052499581e-14,-3.6272057390538015e-07
20.023742315739533,-9.747510872029819e-14,-3.8887699548072283e-07
20.024,-9.747563539801331e-14,-4.167525395968755e-07
20.024000000000058,-9.747563539801342e-14,-4.1675253960302464e-07
20.024455087631104,-9.747650723314405e-14,-4.438567957456279e-07
20.024515368521104,-9.747632573016744e-14,-4.4744702446558485e-07
20.024773052781626,-9.747554985475635e-14,-4.85460895876497e-07
20.025288421302673,-9.747399810393417e-14,-5.19885787773547e-07
20.02536526289331,-9.747376673745255e-14,-5.313184690663944e-07
20.025546105563198,-9.737766000602122e-14,-5.582246873244139e-07
20.026061474084244,-9.71037734057455e-14,-5.926130019994998e-07
20.026682631446654,-9.677366655738542e-14,-6.246588027926535e-07
20.027030737042153,-9.586581371067438e-14,-6.426177343668853e-07
20.028,-9.333799414423107e-14,-7.28044826978963e-07
20.028000000000056,-9.333799414379039e-14,-7.28044826983973e-07
20.02896926295796,-8.58237869043466e-14,-8.166500764402698e-07
20.029317368553347,-8.312509965585315e-14,-8.483286049977085e-07
20.029938525915867,-7.309884569244174e-14,-9.048555655180124e-07
20.030503000251354,-6.398752642793164e-14,-9.557855023624786e-07
20.030907788873773,-5.457052851223467e-14,-9.923077278722436e-07
20.031251500125677,-4.657443385066292e-14,-1.0199342520965278e-06
20.032,-2.2224560743160153e-14,-1.080096524338945e-06
20.032000000000057,-2.222456074064578e-14,-1.080096524343514e-06
20.032748499874327,1.0884085328076134e-14,-1.1459896435409925e-06
20.03309221112634,3.2243620958660364e-14,-1.1762477735381542e-06
20.034184422252626,1.0011780992178343e-13,-1.272102202895585e-06
20.03424549962297,1.0391339199955642e-13,-1.2783489059608798e-06
20.035092211126344,1.7719792531703788e-13,-1.3649465330983833e-06
20.035122749811485,1.798411081246536e-13,-1.3676400610392843e-06
20.036,2.768880073143814e-13,-1.4450139847355546e-06
20.036000000000058,2.7688800732338166e-13,-1.4450139847405682e-06
20.037754500377034,5.546840779145234e-13,-1.5247929328215974e-06
20.037815577747487,5.678686837487533e-13,-1.5275701840723212e-06
20.038877250188516,7.970490259287865e-13,-1.666150839167533e-06
20.03890778887377,8.052730561303071e-13,-1.670137069613827e-06
20.04,1.0994041627398431e-12,-1.766806923427687e-06
20.040000000000056,1.0994041627601161e-12,-1.7668069234327182e-06
20.041999999999998,1.812699124909551e-12,-1.8613880316456354e-06
20.04200000000005,1.8126991249332157e-12,-1.8613880316481555e-06
20.043,2.2567671149166888e-12,-2.010643859758048e-06
20.043000000000053,2.256767114943748e-12,-2.010643859766002e-06
20.044,2.7645304724564237e-12,-2.098570555094377e-06
20.044000000000054,2.7645304724870257e-12,-2.0985705550990628e-06
20.044999999999998,3.3387740900816116e-12,-2.1779459707092237e-06
20.04500000000005,3.338774090115854e-12,-2.1779459707134538e-06
20.046,3.981332422992082e-12,-2.2552331389360258e-06
20.046000000000053,3.981332423030022e-12,-2.2552331389401445e-06
20.047,4.693286582934142e-12,-2.331444108402945e-06
20.047000000000054,4.693286582975803e-12,-2.3314441084070067e-06
20.048,5.47506275257644e-12,-2.4067531644036895e-06
20.04800000000005,5.4750627526218134e-12,-2.4067531644077027e-06
20.048999999999996,6.326502664103948e-12,-2.4811953466257256e-06
20.04900000000005,6.326502664153885e-12,-2.4811953466296927e-06
20.0505,7.732094686970722e-12,-2.557609408896642e-06
20.050500000000053,7.732094687026001e-12,-2.557609408899357e-06
20.052,9.288049655952706e-12,-2.6643256143527634e-06
20.052000000000056,9.288049656017144e-12,-2.6643256143568076e-06
20.053500000000003,1.0988467725580247e-11,-2.771465083886059e-06
20.05350000000006,1.0988467725649491e-11,-2.771465083890119e-06
20.054750000000002,1.251114921932053e-11,-2.8751433964603998e-06
20.05475000000006,1.2511149219393899e-11,-2.8751433964651144e-06
20.056,1.4124530321547092e-11,-2.9634993643395373e-06
20.056000000000058,1.4124530321625359e-11,-2.963499364343555e-06
20.058,1.687828619406309e-11,-3.051800504350489e-06
20.058000000000057,1.6878286194146902e-11,-3.0518005043529987e-06
20.06,1.9827251514155636e-11,-3.1832434264452548e-06
20.060000000000052,1.9827251514240448e-11,-3.1832434264487573e-06
20.064,2.6193144416538373e-11,-3.3177191234113925e-06
20.064000000000053,2.6193144416629986e-11,-3.317719123413184e-06
20.068,3.306960331265988e-11,-3.568787751086807e-06
20.068000000000055,3.3069603312756265e-11,-3.568787751090152e-06
20.072,4.0304444889215913e-11,-3.8104378118476056e-06
20.072000000000052,4.0304444889315246e-11,-3.810437811850825e-06
20.076,4.776023010510719e-11,-4.038856981980588e-06
20.076000000000054,4.776023010520804e-11,-4.0388569819836315e-06
20.078,5.1544861763346146e-11,-4.248789989103892e-06
20.07800000000005,5.1544861763440574e-11,-4.248789989109113e-06
20.08,5.534183369411295e-11,-4.360665939613053e-06
20.080000000000048,5.5341833694207366e-11,-4.360665939615835e-06
20.081999999999994,5.913844603257976e-11,-4.462025967383245e-06
20.082000000000043,5.91384460326739e-11,-4.4620259673857656e-06
20.084,6.29242231840041e-11,-4.559523093766567e-06
20.08400000000005,6.29242231840973e-11,-4.559523093768992e-06
20.088,7.041964409781377e-11,-4.657142248140525e-06
20.08800000000005,7.041964409790589e-11,-4.657142248141739e-06
20.09,7.412362959916687e-11,-4.8334072693820036e-06
20.09000000000005,7.412362959925802e-11,-4.833407269386387e-06
20.092,7.778863297298545e-11,-4.928534117568164e-06
20.09200000000005,7.778863297307481e-11,-4.9285341175705295e-06
20.096,8.497493241797322e-11,-5.017283855289982e-06
20.096000000000046,8.497493241805378e-11,-5.017283855291007e-06
20.1,9.195225319814223e-11,-5.180884424061151e-06
20.100000000000048,9.195225319822014e-11,-5.18088442406304e-06
20.104,9.869982385015818e-11,-5.337255199782737e-06
20.104000000000045,9.869982385023327e-11,-5.337255199784543e-06
20.108,1.0520313455434199e-10,-5.48446534715935e-06
20.108000000000047,1.0520313455441416e-10,-5.48446534716105e-06
20.112,1.1145328724167943e-10,-5.623501252266071e-06
20.112000000000045,1.1145328724174863e-10,-5.623501252267676e-06
20.116,1.1744600589855568e-10,-5.754902865315953e-06
20.116000000000042,1.174460058986168e-10,-5.754902865317353e-06
20.12,1.2318066908879342e-10,-5.879086613578079e-06
20.120000000000044,1.231806690888518e-10,-5.8790866135794025e-06
20.124,1.2865947250448634e-10,-5.9964242510044426e-06
20.12400000000004,1.2865947250454205e-10,-5.996424251005693e-06
20.128,1.3388673880262731e-10,-6.1072810056513094e-06
20.128000000000043,1.338867388026804e-10,-6.107281005652491e-06
20.132,1.388683620374423e-10,-6.211982986383377e-06
20.13200000000004,1.3886836203748866e-10,-6.2119829863844e-06
20.136,1.436113662448401e-10,-6.310865633924344e-06
20.13600000000004,1.4361136624488417e-10,-6.310865633925311e-06
20.14,1.4812355772405829e-10,-6.40423080604009e-06
20.14000000000004,1.481235577241002e-10,-6.404230806041002e-06
20.144,1.5241325302039096e-10,-6.492367374467094e-06
20.144000000000037,1.5241325302043077e-10,-6.4923673744679555e-06
20.148,1.5648906750571207e-10,-6.575562237198134e-06
20.14800000000004,1.564890675057499e-10,-6.575562237198947e-06
20.152,1.603597522606821e-10,-6.654068355355354e-06
20.152000000000037,1.6035975226071473e-10,-6.654068355356051e-06
20.156,1.6403406927219897e-10,-6.728137574833822e-06
20.156000000000034,1.6403406927222994e-10,-6.72813757483448e-06
20.16,1.675206969597635e-10,-6.798009026207002e-06
20.160000000000036,1.6752069695979286e-10,-6.7980090262076225e-06
20.164,1.708281596445547e-10,-6.863910435546888e-06
20.164000000000037,1.7082815964458256e-10,-6.863910435547473e-06
20.168,1.7396477585479724e-10,-6.926051633523193e-06
20.168000000000035,1.7396477585482365e-10,-6.926051633523745e-06
20.172,1.769386214238182e-10,-6.984638272680442e-06
20.172000000000033,1.7693862142384074e-10,-6.98463827268091e-06
20.176,1.797575041534387e-10,-7.039860398767875e-06
20.17600000000003,1.7975750415346006e-10,-7.039860398768316e-06
20.18,1.8242894747388785e-10,-7.091900188326137e-06
20.18000000000003,1.824289474739081e-10,-7.091900188326553e-06
20.184,1.8496018108477678e-10,-7.140931468813218e-06
20.184000000000033,1.8496018108479596e-10,-7.14093146881361e-06
20.188,1.8735813696912054e-10,-7.187116315265276e-06
20.188000000000027,1.8735813696913667e-10,-7.1871163152656035e-06
20.192,1.8962944949789364e-10,-7.230607193426709e-06
20.19200000000003,1.8962944949790892e-10,-7.230607193427018e-06
20.196,1.9178045863581158e-10,-7.27154940482445e-06
20.19600000000003,1.9178045863582605e-10,-7.2715494048247406e-06
20.2,1.9381721544897726e-10,-7.310083218778501e-06
20.200000000000028,1.9381721544899096e-10,-7.310083218778774e-06
20.204,1.9574548930254348e-10,-7.346345467222206e-06
20.20400000000003,1.9574548930255645e-10,-7.346345467222463e-06
20.208,1.9757077624289802e-10,-7.380456282873984e-06
20.208000000000023,1.9757077624290878e-10,-7.380456282874196e-06
20.212,1.992983082101793e-10,-7.412534049367643e-06
20.212000000000025,1.9929830821018947e-10,-7.412534049367842e-06
20.216,2.0093306275768826e-10,-7.442693274200854e-06
20.216000000000026,2.0093306275769788e-10,-7.4426932742010414e-06
20.22,2.0247977307024992e-10,-7.471036695860906e-06
20.220000000000024,2.0247977307025901e-10,-7.471036695861082e-06
20.224,2.0394293809192168e-10,-7.497659359158005e-06
20.22400000000002,2.0394293809192905e-10,-7.497659359158147e-06
20.228,2.0532683263887851e-10,-7.522658732393437e-06
20.228000000000023,2.053268326388855e-10,-7.52265873239357e-06
20.232,2.0663551738521665e-10,-7.546123677164235e-06
20.23200000000002,2.0663551738522325e-10,-7.546123677164361e-06
20.236,2.0787284865359574e-10,-7.5681468685211664e-06
20.236000000000022,2.0787284865360197e-10,-7.568146868521284e-06
20.24,2.0904248796241185e-10,-7.58879656235104e-06
20.24000000000002,2.0904248796241774e-10,-7.58879656235115e-06
20.244,2.101479112675622e-10,-7.608153228380974e-06
20.244000000000018,2.1014791126756683e-10,-7.608153228381059e-06
20.248,2.1119241790451907e-10,-7.626284709256874e-06
20.24800000000002,2.1119241790452346e-10,-7.626284709256955e-06
20.252,2.1217913918762e-10,-7.643265162615795e-06
20.252000000000017,2.1217913918762414e-10,-7.643265162615872e-06
20.256,2.1311104667165664e-10,-7.659152032733366e-06
20.256000000000018,2.1311104667166055e-10,-7.659152032733437e-06
20.26,2.1399096006485648e-10,-7.674010843765186e-06
20.26000000000002,2.1399096006486018e-10,-7.674010843765252e-06
20.264,2.14821554805222e-10,-7.687893267067534e-06
20.264000000000014,2.148215548052248e-10,-7.687893267067583e-06
20.268,2.156053692937686e-10,-7.700855590644373e-06
20.268000000000015,2.1560536929377123e-10,-7.700855590644419e-06
20.272,2.1634481179172844e-10,-7.71295409027004e-06
20.272000000000013,2.1634481179173093e-10,-7.712954090270083e-06
20.276,2.1704216700244662e-10,-7.724228894353323e-06
20.276000000000014,2.1704216700244894e-10,-7.724228894353364e-06
20.28,2.1769960233984834e-10,-7.734729126856618e-06
20.280000000000012,2.1769960233985e-10,-7.734729126856647e-06
20.284,2.183191738825777e-10,-7.744669042807604e-06
20.28400000000001,2.1831917388257926e-10,-7.744669042807631e-06
20.288,2.1890283205372416e-10,-7.74480317761823e-06
20.28800000000001,2.1890283205372563e-10,-7.74480317761823e-06
20.292,2.1945242701067842e-10,-7.753741687157405e-06
20.292000000000012,2.194524270106798e-10,-7.753741687157429e-06
20.296,2.1996971377018477e-10,-7.762495490435494e-06
20.29600000000001,2.1996971377018606e-10,-7.762495490435517e-06
20.3,2.2045635707840986e-10,-7.770752659547995e-06
20.300000000000008,2.2045635707841066e-10,-7.77075265954801e-06
20.304,2.2091393603484272e-10,-7.778449311513741e-06
20.304000000000006,2.209139360348435e-10,-7.778449311513755e-06
20.308,2.2134394848720453e-10,-7.78557197016006e-06
20.308000000000007,2.2134394848720526e-10,-7.785571970160072e-06
20.312,2.2174781519530383e-10,-7.79212476505446e-06
20.31200000000001,2.217478151953045e-10,-7.792124765054471e-06
20.316,2.2212688379570652e-10,-7.79813142783532e-06
20.316000000000003,2.2212688379570683e-10,-7.798131427835326e-06
20.32,2.2248243255388014e-10,-7.803611499372719e-06
20.320000000000004,2.2248243255388042e-10,-7.803611499372724e-06
20.324,2.2281567393049365e-10,-7.808605212096271e-06
20.324000000000005,2.2281567393049394e-10,-7.808605212096276e-06
20.328,2.2312775796721996e-10,-7.813132317767675e-06
20.328000000000003,2.2312775796722022e-10,-7.813132317767679e-06
20.332,2.234197754942379e-10,-7.817223525225584e-06
20.332000000000004,2.2341977549423814e-10,-7.817223525225588e-06
20.336,2.2369276117542155e-10,-7.820902897291698e-06
20.34,2.2394769640304887e-10,-7.824199407205048e-06
20.344,2.241855120329505e-10,-7.827134247475188e-06
20.348,2.2440709098948019e-10,-7.829732714458845e-06
20.352,2.246132707316247e-10,-7.832011547073155e-06
20.355999999999998,2.248048455934087e-10,-7.833994239096086e-06
20.356,2.248048455934089e-10,-7.833994239096088e-06
20.359999999999996,2.249825690047364e-10,-7.835698536659053e-06
20.36,2.2498256900473655e-10,-7.835698536659055e-06
20.363999999999997,2.2514715559666428e-10,-7.837138574181115e-06
20.364,2.2514715559666444e-10,-7.837138574181116e-06
20.367999999999995,2.252992831994734e-10,-7.838339585965144e-06
20.368,2.2529928319947354e-10,-7.838339585965146e-06
20.371999999999993,2.254395947363698e-10,-7.839307750468546e-06
20.372,2.2543959473637005e-10,-7.839307750468547e-06
20.375999999999994,2.2556870002332427e-10,-7.840057813867063e-06
20.376,2.255687000233245e-10,-7.840057813867064e-06
20.379999999999992,2.2568717747166075e-10,-7.840608896490092e-06
20.38,2.2568717747166096e-10,-7.840608896490092e-06
20.383999999999993,2.2579557570755732e-10,-7.840966997596152e-06
20.384,2.257955757075575e-10,-7.840966997596152e-06
20.387999999999995,2.2589441510221107e-10,-7.841150270052662e-06
20.388,2.2589441510221125e-10,-7.841150270052662e-06
20.39199999999999,2.2598418923162004e-10,-7.841158383429034e-06
20.392,2.2598418923162028e-10,-7.841158383429034e-06
20.39599999999999,2.2606536625121196e-10,-7.841013235545874e-06
20.396,2.2606536625121217e-10,-7.841013235545874e-06
20.399999999999988,2.2613839021099482e-10,-7.840725874618963e-06
20.4,2.2613839021099503e-10,-7.840725874618961e-06
20.40399999999999,2.262036822895255e-10,-7.840297125156218e-06
20.404,2.2620368228952567e-10,-7.840297125156216e-06
20.407999999999987,2.2626164198073492e-10,-7.839732384855145e-06
20.408,2.2626164198073513e-10,-7.839732384855144e-06
20.411999999999985,2.263126482006564e-10,-7.83904663597361e-06
20.412,2.263126482006566e-10,-7.839046635973607e-06
20.415999999999986,2.2635706035460738e-10,-7.838251507559654e-06
20.416,2.2635706035460754e-10,-7.83825150755965e-06
20.419999999999987,2.2639521934134714e-10,-7.837349847154054e-06
20.42,2.2639521934134727e-10,-7.83734984715405e-06
20.423999999999985,2.2642744850220372e-10,-7.836347930836537e-06
20.424,2.2642744850220383e-10,-7.836347930836534e-06
20.427999999999983,2.2645405452639322e-10,-7.83525191160053e-06
20.428,2.2645405452639334e-10,-7.835251911600524e-06
20.43199999999998,2.2647532831229368e-10,-7.83406071534873e-06
20.432,2.264753283122938e-10,-7.834060715348725e-06
20.435999999999982,2.2649154577665248e-10,-7.832790348504378e-06
20.436,2.2649154577665256e-10,-7.83279034850437e-06
20.439999999999984,2.2650296862694816e-10,-7.831433316283842e-06
20.44,2.265029686269482e-10,-7.831433316283835e-06
20.44399999999998,2.2650984509399448e-10,-7.830012377610152e-06
20.444,2.265098450939945e-10,-7.830012377610145e-06
20.44799999999998,2.265124106248928e-10,-7.828517560268304e-06
20.448,2.2651241062489283e-10,-7.828517560268296e-06
20.45199999999998,2.2651088854371783e-10,-7.826957745210155e-06
20.452,2.2651088854371783e-10,-7.826957745210146e-06
20.455999999999978,2.2650549067223383e-10,-7.82534073808609e-06
20.456,2.265054906722338e-10,-7.825340738086081e-06
20.45999999999998,2.2649641792443243e-10,-7.823658485293103e-06
20.46,2.2649641792443238e-10,-7.823658485293095e-06
20.463999999999974,2.2648386086909482e-10,-7.82192006739405e-06
20.464,2.2648386086909474e-10,-7.821920067394038e-06
20.467999999999975,2.2646800025982263e-10,-7.820133921013835e-06
20.468,2.2646800025982253e-10,-7.820133921013823e-06
20.471999999999976,2.264490075433371e-10,-7.818303792310493e-06
20.472,2.2644900754333698e-10,-7.818303792310481e-06
20.475999999999974,2.2642704533511455e-10,-7.816432832439575e-06
20.476,2.2642704533511442e-10,-7.816432832439563e-06
20.479999999999976,2.2640226788035764e-10,-7.814514076151524e-06
20.48,2.2640226788035748e-10,-7.814514076151512e-06
20.483999999999973,2.2637482147587062e-10,-7.812555172036624e-06
20.484,2.2637482147587042e-10,-7.81255517203661e-06
20.48799999999997,2.2634484488965828e-10,-7.810556637219548e-06
20.488,2.2634484488965808e-10,-7.810556637219533e-06
20.491999999999972,2.263124697419586e-10,-7.80852825641042e-06
20.492,2.2631246974195838e-10,-7.808528256410405e-06
20.49599999999997,2.2627782087235194e-10,-7.80646726274137e-06
20.496,2.2627782087235168e-10,-7.806467262741355e-06
20.499999999999968,2.2624101669466786e-10,-7.804377471367052e-06
20.5,2.2624101669466757e-10,-7.804377471367035e-06
20.50399999999997,2.2620216952325172e-10,-7.802259544891226e-06
20.504,2.262021695232514e-10,-7.802259544891209e-06
20.507999999999967,2.2616138588994022e-10,-7.800115216317173e-06
20.508,2.2616138588993988e-10,-7.800115216317156e-06
20.51199999999997,2.261187668380083e-10,-7.797944121573056e-06
20.512,2.2611876683800796e-10,-7.797944121573039e-06
20.515999999999966,2.2607440821084863e-10,-7.795749265525088e-06
20.516,2.2607440821084827e-10,-7.79574926552507e-06
20.519999999999964,2.2602840091246066e-10,-7.793532743715893e-06
20.52,2.2602840091246025e-10,-7.793532743715873e-06
20.523999999999965,2.259808311664308e-10,-7.791289070682207e-06
20.524,2.259808311664304e-10,-7.791289070682187e-06
20.527999999999963,2.259317807584489e-10,-7.789030412780112e-06
20.528,2.2593178075844845e-10,-7.789030412780092e-06
20.531999999999965,2.2588132725971276e-10,-7.78674799987265e-06
20.532,2.2588132725971232e-10,-7.786747999872629e-06
20.535999999999962,2.258295442458072e-10,-7.784448179560947e-06
20.536,2.2582954424580668e-10,-7.784448179560925e-06
20.53999999999996,2.257765015065294e-10,-7.782131082620874e-06
20.54,2.257765015065289e-10,-7.782131082620852e-06
20.54399999999996,2.2572226523538673e-10,-7.779804652326236e-06
20.544,2.2572226523538622e-10,-7.779804652326213e-06
20.547999999999963,2.2566689821798172e-10,-7.777463578200394e-06
20.548000000000002,2.2566689821798118e-10,-7.77746357820037e-06
20.55199999999996,2.2561046000456864e-10,-7.77510953337926e-06
20.552,2.256104600045681e-10,-7.775109533379236e-06
