time_ms,COMSOL_L_A,COMSOL_R_A,Elmer_L_A,Elmer_R_A
0.14300000000000002,-6.101109424449917e-08,-3.222547147015077e-08,nan,nan
0.14400000000000002,-6.097446381212856e-08,-3.222258539472536e-08,nan,nan
0.145,-6.093681841376041e-08,-3.2219595539982994e-08,nan,nan
0.146,-6.089815805031631e-08,-3.22165019060592e-08,nan,nan
0.147,-6.08584827231515e-08,-3.221330449287266e-08,nan,nan
0.148,-6.081779243297071e-08,-3.221000330035561e-08,nan,nan
0.149,-6.077608718122406e-08,-3.220659832873845e-08,nan,nan
0.15,-6.073336696937523e-08,-3.220308957785855e-08,nan,nan
0.15100000000000002,-6.068963179827803e-08,-3.2199477047580374e-08,nan,nan
0.152,-6.064488166912508e-08,-3.2195760738351164e-08,nan,nan
0.153,-6.059911658375951e-08,-3.219194064984566e-08,nan,nan
0.154,-6.055233654314357e-08,-3.2188016782063854e-08,nan,nan
0.155,-6.050454154861895e-08,-3.218398913504641e-08,nan,nan
0.156,-6.045573160163578e-08,-3.2179857709091486e-08,nan,nan
0.157,-6.040590670373903e-08,-3.2175622503873816e-08,nan,nan
0.158,-6.035506685599936e-08,-3.217128351977287e-08,nan,nan
0.159,-6.030321206050386e-08,-3.2166840755934846e-08,nan,nan
0.16,-6.02503423181741e-08,-3.216229421359302e-08,nan,nan
0.161,-6.019450251990759e-08,-3.215697459989274e-08,nan,nan
0.162,-6.013727531708622e-08,-3.2151423701853995e-08,nan,nan
0.163,-6.007882022478423e-08,-3.214569612582064e-08,nan,nan
0.164,-6.001913724489895e-08,-3.213979187152163e-08,nan,nan
0.165,-5.995822638004604e-08,-3.213371093932287e-08,nan,nan
0.16600000000000004,-5.98960876321364e-08,-3.212745332898043e-08,nan,nan
0.167,-5.983272100321645e-08,-3.2121019040548516e-08,nan,nan
0.168,-5.976812649563078e-08,-3.211440807408133e-08,nan,nan
0.169,-5.970230411166978e-08,-3.210762042971441e-08,nan,nan
0.17,-5.963525385366448e-08,-3.210065610767814e-08,nan,nan
0.171,-5.9566975723796835e-08,-3.2093515107471074e-08,nan,nan
0.17200000000000001,-5.9497469724655375e-08,-3.208619742964887e-08,nan,nan
0.17300000000000004,-5.9426735858720213e-08,-3.207870307387272e-08,nan,nan
0.17400000000000002,-5.9354774128308834e-08,-3.207103204037301e-08,nan,nan
0.17500000000000002,-5.928158453613174e-08,-3.2063184329109086e-08,nan,nan
0.176,-5.92071670844251e-08,-3.205515993998608e-08,nan,nan
0.177,-5.9131521776116264e-08,-3.2046958873437666e-08,nan,nan
0.178,-5.9054648613834416e-08,-3.20385811294503e-08,nan,nan
0.179,-5.8976547600357826e-08,-3.203002670740056e-08,nan,nan
0.18,-5.889615985840322e-08,-3.2020531266820367e-08,nan,nan
0.18100000000000002,-5.8814317737147705e-08,-3.201069562659708e-08,nan,nan
0.182,-5.873112997354464e-08,-3.200059827456543e-08,nan,nan
0.183,-5.864659657023677e-08,-3.199023921180962e-08,nan,nan
0.184,-5.856071753099169e-08,-3.197961843763846e-08,nan,nan
0.185,-5.8473492858804516e-08,-3.196873595251275e-08,nan,nan
0.186,-5.83849225569143e-08,-3.195759175608011e-08,nan,nan
0.187,-5.829500662907509e-08,-3.194618584899107e-08,nan,nan
0.18800000000000003,-5.820374507871568e-08,-3.1934518230879714e-08,nan,nan
0.189,-5.8111137909359727e-08,-3.192258890201709e-08,nan,nan
0.19,-5.8017185124219174e-08,-3.191039786260648e-08,nan,nan
0.191,-5.792188672725136e-08,-3.189794511243105e-08,nan,nan
0.192,-5.7825242722129027e-08,-3.188523065159922e-08,nan,nan
0.193,-5.7727253112335166e-08,-3.187225448063953e-08,nan,nan
0.194,-5.762791790203041e-08,-3.18590165993216e-08,nan,nan
0.19500000000000003,-5.752723709481972e-08,-3.1845517007862267e-08,nan,nan
0.196,-5.7425210694375846e-08,-3.183175570596337e-08,nan,nan
0.197,-5.73218387048323e-08,-3.1817732694288986e-08,nan,nan
0.198,-5.721712113052589e-08,-3.180344797281201e-08,nan,nan
0.199,-5.711098984336339e-08,-3.178814857147201e-08,nan,nan
0.2,-5.7003496740660456e-08,-3.1772407992750377e-08,nan,nan
0.201,-5.6894650319851614e-08,-3.175632010658661e-08,nan,nan
0.202,-5.678445058563959e-08,-3.1739884913251754e-08,nan,nan
0.20300000000000004,-5.667289754195462e-08,-3.1723102412705155e-08,nan,nan
0.20400000000000001,-5.6559991193323245e-08,-3.170597260532628e-08,nan,nan
0.20500000000000002,-5.644573154394675e-08,-3.168849549106093e-08,nan,nan
0.20600000000000002,-5.6330118598392335e-08,-3.167067107039698e-08,nan,nan
0.20700000000000002,-5.621315236088839e-08,-3.1652499343009176e-08,nan,nan
0.20800000000000002,-5.609483283638159e-08,-3.163398030975133e-08,nan,nan
0.209,-5.5975160029019e-08,-3.161511397031173e-08,nan,nan
0.21000000000000002,-5.585413394358467e-08,-3.159590032500209e-08,nan,nan
0.211,-5.573175458509303e-08,-3.157633937397148e-08,nan,nan
0.212,-5.5608021957840236e-08,-3.155643111754517e-08,nan,nan
0.213,-5.548293606677296e-08,-3.153617555564183e-08,nan,nan
0.214,-5.535649691681076e-08,-3.15155726889391e-08,nan,nan
0.215,-5.52287045127919e-08,-3.1494622517247244e-08,nan,nan
0.216,-5.509955885975792e-08,-3.147332504095928e-08,nan,nan
0.21700000000000003,-5.496905996258772e-08,-3.1451680260075206e-08,nan,nan
0.21800000000000003,-5.483896478655499e-08,-3.142877703500948e-08,nan,nan
0.219,-5.470797984786634e-08,-3.14052861529726e-08,nan,nan
0.22,-5.457584585736317e-08,-3.138134208055337e-08,nan,nan
0.221,-5.4442562818880834e-08,-3.1356944818077036e-08,nan,nan
0.222,-5.430813073763706e-08,-3.133209436609926e-08,nan,nan
0.223,-5.417254961739945e-08,-3.130679072495886e-08,nan,nan
0.224,-5.403581946284363e-08,-3.128103389466938e-08,nan,nan
0.22500000000000003,-5.389794027844193e-08,-3.125482387565095e-08,nan,nan
0.226,-5.375891206886997e-08,-3.122816066847278e-08,nan,nan
0.227,-5.361873483862719e-08,-3.120104427324329e-08,nan,nan
0.228,-5.3477408592023296e-08,-3.1173474690491024e-08,nan,nan
0.229,-5.333493333423535e-08,-3.114545192050059e-08,nan,nan
0.23,-5.3191309069695034e-08,-3.111697596346172e-08,nan,nan
0.231,-5.3046535803077965e-08,-3.1088046819930065e-08,nan,nan
0.23200000000000004,-5.2900613539222396e-08,-3.1058664490461285e-08,nan,nan
0.233,-5.275354228280395e-08,-3.10288289751638e-08,nan,nan
0.234,-5.2605322039026795e-08,-3.099854027440352e-08,nan,nan
0.23500000000000001,-5.245595281244458e-08,-3.096779838864124e-08,nan,nan
0.23600000000000002,-5.2305434607949775e-08,-3.093660331828353e-08,nan,nan
0.23700000000000002,-5.215376743073299e-08,-3.09049550638725e-08,nan,nan
0.23800000000000002,-5.2000951285564715e-08,-3.0872853625611425e-08,nan,nan
0.23900000000000005,-5.184698617732386e-08,-3.084029900423215e-08,nan,nan
0.24000000000000002,-5.169187211174315e-08,-3.080729119972112e-08,nan,nan
0.241,-5.15356090932136e-08,-3.077383021262044e-08,nan,nan
0.242,-5.137819712740016e-08,-3.0739916043445096e-08,nan,nan
0.243,-5.121963621897846e-08,-3.0705548692818514e-08,nan,nan
0.244,-5.1059926373518585e-08,-3.067072816099819e-08,nan,nan
0.245,-5.089906759611629e-08,-3.0635454448282276e-08,nan,nan
0.24600000000000002,-5.073705989243652e-08,-3.059972755548393e-08,nan,nan
0.247,-5.0573903267222674e-08,-3.056354748307748e-08,nan,nan
0.248,-5.040959772630233e-08,-3.0526914230995174e-08,nan,nan
0.24899999999999997,-5.0244143275055843e-08,-3.0489827799968843e-08,nan,nan
0.25,-5.007753991855186e-08,-3.045228819090651e-08,nan,nan
0.25100000000000006,-4.990978766261796e-08,-3.0414295403740407e-08,nan,nan
0.252,-4.974088651252609e-08,-3.0375849439270137e-08,nan,nan
0.253,-4.957083647398185e-08,-3.033695029771254e-08,nan,nan
0.254,-4.939963755294836e-08,-3.029759797985366e-08,nan,nan
0.255,-4.9227289754277424e-08,-3.025779248634402e-08,nan,nan
0.256,-4.905757781878677e-08,-3.021694751965292e-08,nan,nan
0.257,-4.8887714941157553e-08,-3.017549478683218e-08,nan,nan
0.25800000000000006,-4.871693824149109e-08,-3.013355246768044e-08,nan,nan
0.259,-4.854524772466629e-08,-3.009112056271269e-08,nan,nan
0.26,-4.8372643394870886e-08,-3.004819907283696e-08,nan,nan
0.261,-4.819912525683471e-08,-3.0004787998215866e-08,nan,nan
0.262,-4.802469331509785e-08,-2.996088733974388e-08,nan,nan
0.263,-4.784934757428173e-08,-2.991649709784114e-08,nan,nan
0.264,-4.7673088038533416e-08,-2.9871617273388544e-08,nan,nan
0.26500000000000007,-4.7495914713084186e-08,-2.9826247866819784e-08,nan,nan
0.266,-4.7317827602094665e-08,-2.9780388878880245e-08,nan,nan
0.267,-4.713882671052508e-08,-2.97340403099494e-08,nan,nan
0.268,-4.695891204288842e-08,-2.9687202161111448e-08,nan,nan
0.269,-4.677808360399583e-08,-2.9639874432474812e-08,nan,nan
0.27,-4.659634139864491e-08,-2.959205712525922e-08,nan,nan
0.271,-4.6413685431389304e-08,-2.954375023974927e-08,nan,nan
0.2720000000000001,-4.6230115706985954e-08,-2.9494953776825882e-08,nan,nan
0.273,-4.604563223065258e-08,-2.9445667737153128e-08,nan,nan
0.274,-4.586023500682086e-08,-2.939589212123245e-08,nan,nan
0.275,-4.5673924040600094e-08,-2.934562693018871e-08,nan,nan
0.276,-4.5486699336543934e-08,-2.9294872164292956e-08,nan,nan
0.277,-4.529856089991076e-08,-2.924362782423637e-08,nan,nan
0.278,-4.510950873511869e-08,-2.9191893911184466e-08,nan,nan
0.279,-4.491954284772427e-08,-2.9139670425503165e-08,nan,nan
0.28,-4.47286632425522e-08,-2.908695736812759e-08,nan,nan
0.281,-4.453686992396638e-08,-2.9033754739464317e-08,nan,nan
0.28200000000000003,-4.434416289784862e-08,-2.8980062540570443e-08,nan,nan
0.28300000000000003,-4.415054216890164e-08,-2.8925880772123595e-08,nan,nan
0.28400000000000003,-4.3956007742221195e-08,-2.887120943486916e-08,nan,nan
0.28500000000000003,-4.376055962279461e-08,-2.8816048529566084e-08,nan,nan
0.28600000000000003,-4.3564197815731194e-08,-2.8760398056715806e-08,nan,nan
0.28700000000000003,-4.336692232645195e-08,-2.870425801798529e-08,nan,nan
0.28800000000000003,-4.316873315968672e-08,-2.8647628413130586e-08,nan,nan
0.289,-4.296963032099203e-08,-2.8590509243208795e-08,nan,nan
0.29,-4.276961381538232e-08,-2.853290050942609e-08,nan,nan
0.291,-4.256868364835992e-08,-2.847480221256852e-08,nan,nan
0.292,-4.236683982461399e-08,-2.8416214352785163e-08,nan,nan
0.293,-4.2164082349972136e-08,-2.8357136931593898e-08,nan,nan
0.294,-4.1965498551031115e-08,-2.8297487585055925e-08,nan,nan
0.29500000000000004,-4.1767636554793965e-08,-2.8237322200161158e-08,nan,nan
0.296,-4.156919190282055e-08,-2.8176661896951076e-08,nan,nan
0.297,-4.1370164599095305e-08,-2.8115506676808038e-08,nan,nan
0.298,-4.1170554646599794e-08,-2.805385654009796e-08,nan,nan
0.299,-4.0970362048600175e-08,-2.799171148808123e-08,nan,nan
0.3,-4.076958680848458e-08,-2.7929071521394814e-08,nan,nan
0.301,-4.0568228929315875e-08,-2.7865936640973838e-08,nan,nan
0.30200000000000005,-4.0366288415268244e-08,-2.780230684782119e-08,nan,nan
0.303,-4.016376526909285e-08,-2.773818214254673e-08,nan,nan
0.304,-3.9960659494381106e-08,-2.767356252647861e-08,nan,nan
0.305,-3.97569710942501e-08,-2.76084480002809e-08,nan,nan
0.306,-3.955270007245388e-08,-2.754283856491583e-08,nan,nan
0.307,-3.934784643233992e-08,-2.747673422126432e-08,nan,nan
0.308,-3.914241017695754e-08,-2.7410134970220828e-08,nan,nan
0.30900000000000005,-3.8936391310182765e-08,-2.7343040813059298e-08,nan,nan
0.31,-3.8729789835268195e-08,-2.7275451750416696e-08,nan,nan
0.311,-3.852260575564262e-08,-2.7207367783201042e-08,nan,nan
0.312,-3.831483907497878e-08,-2.7138788912645616e-08,nan,nan
0.313,-3.810648979648862e-08,-2.7069715139373834e-08,nan,nan
0.314,-3.789755792357383e-08,-2.70001464647545e-08,nan,nan
0.315,-3.768804346009687e-08,-2.693008288954656e-08,nan,nan
0.316,-3.747794640928325e-08,-2.685952441478e-08,nan,nan
0.317,-3.7267266774805704e-08,-2.678847104149837e-08,nan,nan
0.318,-3.705600455983552e-08,-2.6716922770650344e-08,nan,nan
0.319,-3.6844159768316485e-08,-2.664487960345565e-08,nan,nan
0.32,-3.6631732403555415e-08,-2.6572341540280204e-08,nan,nan
0.321,-3.641872246913018e-08,-2.649930858306202e-08,nan,nan
0.322,-3.620512996876772e-08,-2.642578073239741e-08,nan,nan
0.323,-3.5990954905625776e-08,-2.635175798907242e-08,nan,nan
0.324,-3.577619728383787e-08,-2.627724035459138e-08,nan,nan
0.32500000000000007,-3.556085710667016e-08,-2.6202227829780992e-08,nan,nan
0.326,-3.5344934377741174e-08,-2.6126720415752566e-08,nan,nan
0.327,-3.512842910053391e-08,-2.605071811352254e-08,nan,nan
0.328,-3.4911341278883725e-08,-2.597422092413446e-08,nan,nan
0.329,-3.469367091627363e-08,-2.5897228848875816e-08,nan,nan
0.33,-3.447541801641701e-08,-2.581974188862752e-08,nan,nan
0.331,-3.42565825829595e-08,-2.574176004479904e-08,nan,nan
0.3320000000000001,-3.404169324184268e-08,-2.56639420905837e-08,nan,nan
0.333,-3.382796458964823e-08,-2.558588284011401e-08,nan,nan
0.334,-3.361396275504392e-08,-2.5507373711011706e-08,nan,nan
0.335,-3.3399687739357905e-08,-2.5428414704184812e-08,nan,nan
0.336,-3.318513954437912e-08,-2.534900582066332e-08,nan,nan
0.337,-3.297031817201847e-08,-2.526914706176182e-08,nan,nan
0.338,-3.275522362345502e-08,-2.518883842802242e-08,nan,nan
0.3390000000000001,-3.253985590074876e-08,-2.5108079920813922e-08,nan,nan
0.34,-3.232421500560731e-08,-2.502687154107145e-08,nan,nan
0.341,-3.210830093949434e-08,-2.4945213289879207e-08,nan,nan
0.342,-3.189211370448338e-08,-2.486310516807745e-08,nan,nan
0.343,-3.167565330184838e-08,-2.4780547177333137e-08,nan,nan
0.34400000000000003,-3.145891973344603e-08,-2.4697539317930874e-08,nan,nan
0.34500000000000003,-3.124191300095684e-08,-2.4614081591510517e-08,nan,nan
0.3460000000000001,-3.1024633106196855e-08,-2.4530173998885216e-08,nan,nan
0.34700000000000003,-3.080708005053488e-08,-2.4445816541139175e-08,nan,nan
0.34800000000000003,-3.058925383641036e-08,-2.436100921954633e-08,nan,nan
0.34900000000000003,-3.037115446465001e-08,-2.4275752034974042e-08,nan,nan
0.35000000000000003,-3.0152781937313813e-08,-2.419004498858783e-08,nan,nan
0.35100000000000003,-2.993413625613649e-08,-2.4103888081512554e-08,nan,nan
0.352,-2.9715217423123812e-08,-2.401728131485952e-08,nan,nan
0.353,-2.9496025439603932e-08,-2.39302246898078e-08,nan,nan
0.354,-2.9276560307298018e-08,-2.384271820748225e-08,nan,nan
0.355,-2.9056822027995004e-08,-2.3754761869034836e-08,nan,nan
0.356,-2.883681060378198e-08,-2.366635567526516e-08,nan,nan
0.357,-2.861652603548565e-08,-2.3577499627528472e-08,nan,nan
0.358,-2.839596832576231e-08,-2.348819372726134e-08,nan,nan
0.359,-2.8175137475885893e-08,-2.339843797518205e-08,nan,nan
0.36,-2.795403348764534e-08,-2.3308232372754273e-08,nan,nan
0.361,-2.7732656362870235e-08,-2.3217576920913133e-08,nan,nan
0.36200000000000004,-2.751100610332241e-08,-2.3126471620797044e-08,nan,nan
0.363,-2.7289082710479093e-08,-2.3034916473950993e-08,nan,nan
0.364,-2.7066886186142766e-08,-2.2942911481215237e-08,nan,nan
0.365,-2.68444165322921e-08,-2.2850456643701083e-08,nan,nan
0.366,-2.6621673750743132e-08,-2.2757551962926414e-08,nan,nan
0.367,-2.6398657842525855e-08,-2.2664197439826355e-08,nan,nan
0.368,-2.6175368810133935e-08,-2.2570393075891683e-08,nan,nan
0.36900000000000005,-2.595180665516657e-08,-2.2476138872016866e-08,nan,nan
0.37,-2.573139493486495e-08,-2.2382551646509658e-08,nan,nan
0.371,-2.551226753562863e-08,-2.2289022647931046e-08,nan,nan
0.372,-2.5293113139812423e-08,-2.2195124106089256e-08,nan,nan
0.373,-2.5073931747931328e-08,-2.2100856021390865e-08,nan,nan
0.374,-2.4854723359768504e-08,-2.200621839521823e-08,nan,nan
0.375,-2.4635487975716974e-08,-2.1911211228547132e-08,nan,nan
0.37600000000000006,-2.441622559606134e-08,-2.1815834522421118e-08,nan,nan
0.377,-2.4196936220706737e-08,-2.1720088277544917e-08,nan,nan
0.378,-2.3977619849815794e-08,-2.1623972495300888e-08,nan,nan
0.379,-2.3758276483754428e-08,-2.1527487176569945e-08,nan,nan
0.38,-2.3538906122753033e-08,-2.143063232243629e-08,nan,nan
0.381,-2.3319508766838715e-08,-2.1333407933862153e-08,nan,nan
0.382,-2.31000844158895e-08,-2.1235814011376082e-08,nan,nan
0.38300000000000006,-2.288063307077275e-08,-2.1137850556943194e-08,nan,nan
0.384,-2.2661154730946364e-08,-2.103951757110559e-08,nan,nan
0.385,-2.2441649397006653e-08,-2.0940815054866155e-08,nan,nan
0.386,-2.2222117068790986e-08,-2.0841743009376856e-08,nan,nan
0.387,-2.2002557747058307e-08,-2.0742301435762553e-08,nan,nan
0.388,-2.17829714314698e-08,-2.064249033506679e-08,nan,nan
0.389,-2.156335812252691e-08,-2.0542309707818115e-08,nan,nan
0.39000000000000007,-2.134371781998569e-08,-2.0441759555913882e-08,nan,nan
0.391,-2.1124050524225614e-08,-2.0340839879706457e-08,nan,nan
0.392,-2.0904356235504178e-08,-2.023955068102543e-08,nan,nan
0.393,-2.0684634953889143e-08,-2.0137891960236723e-08,nan,nan
0.394,-2.0464886679759983e-08,-2.003586371872269e-08,nan,nan
0.395,-2.0245111413279325e-08,-1.9933465957350694e-08,nan,nan
0.396,-2.0025309153864413e-08,-1.9830698677475987e-08,nan,nan
0.3970000000000001,-1.980547990288405e-08,-1.972756188002014e-08,nan,nan
0.398,-1.958562365964706e-08,-1.9624055566202885e-08,nan,nan
0.399,-1.9365740424546465e-08,-1.952017973717618e-08,nan,nan
0.4,-1.9145830198070155e-08,-1.941593439384805e-08,nan,nan
0.401,-1.8925892979703134e-08,-1.931131953709941e-08,nan,nan
0.402,-1.8705928770421185e-08,-1.920633516873274e-08,nan,nan
0.403,-1.84859375699126e-08,-1.910098128931725e-08,nan,nan
0.404,-1.8265919378285798e-08,-1.8995257900167534e-08,nan,nan
0.405,-1.8045874195893145e-08,-1.8889165002028982e-08,nan,nan
0.4060000000000001,-1.7825802023114113e-08,-1.878270259670408e-08,nan,nan
0.40700000000000003,-1.7605702859826728e-08,-1.8675870684856902e-08,nan,nan
0.40800000000000003,-1.7388683671182726e-08,-1.8570731748793158e-08,nan,nan
0.40900000000000003,-1.717329193502465e-08,-1.846632157445269e-08,nan,nan
0.41000000000000003,-1.6958108910224232e-08,-1.8361698368845876e-08,nan,nan
0.41100000000000003,-1.6743134595250037e-08,-1.82568621318914e-08,nan,nan
0.41200000000000003,-1.652836898900431e-08,-1.8151812864741225e-08,nan,nan
0.4130000000000001,-1.6313812090267324e-08,-1.8046550567978113e-08,nan,nan
0.41400000000000003,-1.6099463897521196e-08,-1.79410752420764e-08,nan,nan
0.41500000000000004,-1.588532440966817e-08,-1.7835386887876344e-08,nan,nan
0.41600000000000004,-1.5671393625352995e-08,-1.7729485505920046e-08,nan,nan
0.417,-1.5457671543477915e-08,-1.762337109661408e-08,nan,nan
0.418,-1.5244158162674125e-08,-1.7517043661123967e-08,nan,nan
0.419,-1.5030853481694793e-08,-1.7410503199612334e-08,nan,nan
0.42000000000000004,-1.4817757498859405e-08,-1.7303749712973648e-08,nan,nan
0.421,-1.4604870213503888e-08,-1.7196783201871985e-08,nan,nan
0.422,-1.4392191623947728e-08,-1.708960366694431e-08,nan,nan
0.423,-1.4179721729052513e-08,-1.698221110867852e-08,nan,nan
0.424,-1.3967460527639173e-08,-1.687460552777934e-08,nan,nan
0.425,-1.375540801827114e-08,-1.6766786925466503e-08,nan,nan
0.426,-1.3543564199823555e-08,-1.6658755301618032e-08,nan,nan
0.42700000000000005,-1.3331929071022479e-08,-1.6550510657169053e-08,nan,nan
0.428,-1.3120502630553318e-08,-1.644205299278364e-08,nan,nan
0.429,-1.2909284877142134e-08,-1.633338230920718e-08,nan,nan
0.43,-1.2698275809447227e-08,-1.6224498606914016e-08,nan,nan
0.431,-1.2487475426208212e-08,-1.6115401886757953e-08,nan,nan
0.432,-1.2276883726652595e-08,-1.600609214932175e-08,nan,nan
0.433,-1.2066500708774602e-08,-1.589656939524238e-08,nan,nan
0.43400000000000005,-1.1856326371706871e-08,-1.5786833625251674e-08,nan,nan
0.435,-1.1646360714378753e-08,-1.5676884840379627e-08,nan,nan
0.43600000000000005,-1.1436603735028418e-08,-1.556672304047716e-08,nan,nan
0.437,-1.1227055432869821e-08,-1.5456348227089263e-08,nan,nan
0.438,-1.1017715806452841e-08,-1.5345760400107514e-08,nan,nan
0.439,-1.080858485461196e-08,-1.5234959560561905e-08,nan,nan
0.44,-1.059966257595127e-08,-1.512394570915717e-08,nan,nan
0.441,-1.0390948969386565e-08,-1.5012718846638693e-08,nan,nan
0.442,-1.0182444033562596e-08,-1.490127897360279e-08,nan,nan
0.44300000000000006,-9.974147767178318e-09,-1.4789626090713531e-08,nan,nan
0.444,-9.766060169244398e-09,-1.4677760198363943e-08,nan,nan
0.445,-9.5581812382294e-09,-1.4565681297814409e-08,nan,nan
0.446,-9.350510972967806e-09,-1.4453389389430847e-08,nan,nan
0.447,-9.143049372375414e-09,-1.43408844739722e-08,nan,nan
0.448,-8.935796435286707e-09,-1.4228166551912805e-08,nan,nan
0.449,-8.72875215995341e-09,-1.4115235624445285e-08,nan,nan
0.45000000000000007,-8.521916545508159e-09,-1.4002091691759375e-08,nan,nan
0.451,-8.31528959074478e-09,-1.3888734754424282e-08,nan,nan
0.452,-8.108871294253812e-09,-1.3775164813741047e-08,nan,nan
0.453,-7.902661655154338e-09,-1.3661381869818092e-08,nan,nan
0.454,-7.696660671752294e-09,-1.3547385923997116e-08,nan,nan
0.455,-7.490868343275185e-09,-1.3433176976522065e-08,nan,nan
0.456,-7.2852846680424976e-09,-1.3318755027921488e-08,nan,nan
0.4570000000000001,-7.079909644997135e-09,-1.3204120079238929e-08,nan,nan
0.458,-6.874743273122658e-09,-1.308927213097583e-08,nan,nan
0.459,-6.6697855509824985e-09,-1.2974211183945346e-08,nan,nan
0.46,-6.465036477262061e-09,-1.2858937238797996e-08,nan,nan
0.461,-6.260496051026221e-09,-1.2743450296523115e-08,nan,nan
0.462,-6.056164270824859e-09,-1.2627750357418858e-08,nan,nan
0.463,-5.852041135587325e-09,-1.2511837422230616e-08,nan,nan
0.4640000000000001,-5.648126643863498e-09,-1.2395711491879958e-08,nan,nan
0.465,-5.444420794718254e-09,-1.2279372566908987e-08,nan,nan
0.466,-5.240923586769235e-09,-1.2162820648090196e-08,nan,nan
0.467,-5.03763501887803e-09,-1.2046055736223186e-08,nan,nan
0.468,-4.834555089946882e-09,-1.1929077831863608e-08,nan,nan
0.46900000000000003,-4.631683798119097e-09,-1.181188693596014e-08,nan,nan
0.47000000000000003,-4.429021143123623e-09,-1.1694483048770282e-08,nan,nan
0.4710000000000001,-4.226567123090212e-09,-1.1576866171540863e-08,nan,nan
0.47200000000000003,-4.02432173724637e-09,-1.1459036304651356e-08,nan,nan
0.47300000000000003,-3.822284983870925e-09,-1.134099344906399e-08,nan,nan
0.47400000000000003,-3.620456862259147e-09,-1.122273760518534e-08,nan,nan
0.47500000000000003,-3.418837370757627e-09,-1.1104268773923427e-08,nan,nan
0.47600000000000003,-3.2174265086345284e-09,-1.09855869560914e-08,nan,nan
0.47700000000000004,-3.0162242742771007e-09,-1.0866692152285574e-08,nan,nan
0.4780000000000001,-2.8152306668315346e-09,-1.0747584363210677e-08,nan,nan
0.47900000000000004,-2.614445684929025e-09,-1.0628263589625652e-08,nan,nan
0.48000000000000004,-2.4138693273091866e-09,-1.0508729832275888e-08,nan,nan
0.481,-2.2135015926032144e-09,-1.0388983091920326e-08,nan,nan
0.482,-2.013342480106377e-09,-1.026902336927725e-08,nan,nan
0.483,-1.8133919883278962e-09,-1.0148850664970076e-08,nan,nan
0.484,-1.6155248162179944e-09,-1.00308564356062e-08,nan,nan
0.485,-1.4191447581153333e-09,-9.914280139382476e-09,nan,nan
0.486,-1.2230538586429805e-09,-9.797593613394525e-09,nan,nan
0.48700000000000004,-1.0272521169335741e-09,-9.680796857533926e-09,nan,nan
0.488,-8.317395312117332e-10,-9.563889872275019e-09,nan,nan
0.48899999999999993,-6.365160995258938e-10,-9.446872658010826e-09,nan,nan
0.49,-4.415818205072506e-10,-9.329745215202133e-09,nan,nan
0.491,-2.469366924481853e-10,-9.212507544133545e-09,nan,nan
0.49200000000000005,-5.258071379015718e-11,-9.09515964534716e-09,nan,nan
0.49300000000000005,1.4148611699826927e-10,-8.977701518842981e-09,nan,nan
0.494,3.3526380170602766e-10,-8.860133165149555e-09,nan,nan
0.495,5.287523417154757e-10,-8.742454584768325e-09,nan,nan
0.496,7.219517388019946e-10,-8.624665778011e-09,nan,nan
0.49700000000000005,9.148619945512299e-10,-8.506766745379024e-09,nan,nan
0.49799999999999994,1.107483110643695e-09,-8.388757486858843e-09,nan,nan
0.499,1.2998150884481951e-09,-8.270638002979007e-09,nan,nan
0.5,1.4918579297401114e-09,-8.152408294403589e-09,nan,nan
0.501,1.6836116358340389e-09,-8.034068361390087e-09,nan,nan
0.5020000000000001,1.8750762086544364e-09,-7.915618204060474e-09,nan,nan
0.503,2.066251649610767e-09,-7.797057822956852e-09,nan,nan
0.504,2.2571379604784114e-09,-7.67838721845869e-09,nan,nan
0.505,2.4477351424364397e-09,-7.559606390782829e-09,nan,nan
0.506,2.638043197490626e-09,-7.440715340742421e-09,nan,nan
0.507,2.8280621270368803e-09,-7.321714068079968e-09,nan,nan
0.508,3.0177919325930858e-09,-7.202602573866119e-09,nan,nan
0.509,3.2072326158533084e-09,-7.08338085785693e-09,nan,nan
0.51,3.396384178254116e-09,-6.964048920580948e-09,nan,nan
0.511,3.585246621476022e-09,-6.8446067630681656e-09,nan,nan
0.512,3.7738199469420416e-09,-6.725054384695167e-09,nan,nan
0.513,3.962104156481766e-09,-6.605391786519048e-09,nan,nan
0.514,4.1500992513555804e-09,-6.4856189686753355e-09,nan,nan
0.515,4.337805233271103e-09,-6.365735931502842e-09,nan,nan
0.5160000000000001,4.525222103773322e-09,-6.245742675543668e-09,nan,nan
0.517,4.7123498642717004e-09,-6.125639200960445e-09,nan,nan
0.518,4.899188516595829e-09,-6.005425508335931e-09,nan,nan
0.519,5.085738062006093e-09,-5.885101597832756e-09,nan,nan
0.52,5.271998502155901e-09,-5.764667469993021e-09,nan,nan
0.521,5.457969838820634e-09,-5.644123125426591e-09,nan,nan
0.522,5.643652073179361e-09,-5.523468563903072e-09,nan,nan
0.523,5.829045206926149e-09,-5.402703786371141e-09,nan,nan
0.524,6.01414924157888e-09,-5.281828792979876e-09,nan,nan
0.525,6.198964178750306e-09,-5.1608435841087475e-09,nan,nan
0.526,6.383490019782126e-09,-5.039748160123674e-09,nan,nan
0.527,6.567726766422617e-09,-4.918542521377021e-09,nan,nan
0.528,6.751674419796638e-09,-4.797226668492205e-09,nan,nan
0.529,6.935332982126803e-09,-4.675800601713171e-09,nan,nan
