case,side,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
historical,substrate_side,120279,504,8.116966085700739e-11,1.3495967083478062e-05,1.386658181847702e-05,4.445798606749987e-06,4.811519535312704e-16,1.9512642177849098,3,3.499833866218823e-11,5.48804423372525e-12,4.0941779439230355e-12,2.7641885199770978e-11,1.9555410847721854e-11,solve
historical,substrate_side,209139,504,5.26976838653927e-11,1.0032928050830393e-05,1.382934327302714e-05,4.445798606749987e-06,3.1237771934361983e-16,2.227875446186527,3,3.327900210335451e-11,2.7069868436153173e-12,2.658058352092942e-12,3.05221861118107e-11,2.3450887426063054e-11,solve
historical,substrate_side,262600,504,8.627536984983288e-11,1.2053636841471648e-05,1.5914142452583967e-05,5.777535318749989e-06,6.646119952608354e-16,2.2686965487821684,3,4.1046881072866695e-11,3.2910451867898697e-12,3.348628652980958e-12,3.7812429139281586e-11,2.8021809950416634e-11,solve
historical,substrate_side,48355,504,6.567255845060855e-11,1.0874357105162352e-05,1.5958973692157937e-05,4.445798606749987e-06,3.892892918152323e-16,2.3289190485246234,3,4.371017728762471e-11,6.355453174461462e-12,3.3125078692042714e-12,3.151645982410208e-11,2.473110421857707e-11,solve
historical,substrate_side,196894,504,6.59508232525451e-11,1.045223500951012e-05,1.6905276432215742e-05,4.445798606750014e-06,3.9093877084024166e-16,2.30759963078039,3,3.931978159635993e-11,4.3794848617421e-12,3.326543478108262e-12,3.355407079761353e-11,2.728032153617578e-11,solve
historical,substrate_side,156608,504,6.863815412914365e-11,1.2326310823337305e-05,1.275790020324321e-05,2.4635057870000035e-06,2.254539865415245e-16,1.6052265820529172,3,2.5569936742249608e-11,8.001240757164268e-12,6.247910174968007e-12,1.532333398048144e-11,1.0845107214444557e-11,solve
historical,substrate_side,246484,504,7.852539747841788e-11,1.3344739591090224e-05,1.3621334149245612e-05,4.445798606749987e-06,4.654774702720554e-16,1.6967967084679083,3,3.0866139738725104e-11,3.576690869852981e-12,3.960801942492963e-12,2.763630957699835e-11,1.9547528822374642e-11,solve
historical,substrate_side,137922,504,6.03492376605368e-11,1.043921085340748e-05,1.4959312344526096e-05,4.445798606749987e-06,3.577340756128531e-16,2.349097188952328,3,3.4330260454724196e-11,3.2403569555627254e-12,3.0440008637908328e-12,3.088088127603773e-11,2.391587557273655e-11,solve
historical,substrate_side,261033,504,8.483995221440851e-11,1.303676395571199e-05,1.5439401695139505e-05,4.445798606750014e-06,5.029084551354059e-16,1.847494670026133,3,3.5439329828041555e-11,5.562781806530796e-12,4.279306546957554e-12,2.8208125171980965e-11,2.0347938513373444e-11,solve
historical,substrate_side,124852,504,6.654441924877662e-11,1.1862203273679396e-05,1.3099260057711398e-05,4.445798606749987e-06,3.944574485109327e-16,1.8260065553553089,3,3.003228675494049e-11,2.7260931400764527e-12,3.3564843157280383e-12,2.7818189172673083e-11,1.9803836115068814e-11,solve
historical,substrate_side,336434,504,7.726772927772581e-11,1.2760874706359652e-05,1.3971638194176329e-05,4.445798606749987e-06,4.580223508928655e-16,1.5829812676103545,3,2.919848585297053e-11,2.351584175298469e-12,3.897365464458142e-12,2.7779591940160892e-11,1.9749582385147488e-11,solve
historical,substrate_side,349026,504,4.817445922512293e-11,9.812665187001669e-06,1.2374835414696297e-05,5.777535318750017e-06,3.711061861797725e-16,2.604993768801714,3,3.936636339937981e-11,1.7317030023627755e-12,1.8698079739779005e-12,3.776256486491721e-11,2.7954486950419188e-11,solve
historical,substrate_side,131959,504,7.507439651530567e-11,1.237534718819608e-05,1.4467642944912763e-05,4.445798606749987e-06,4.450208632404584e-16,1.8271935185673334,3,3.117573419124814e-11,3.3873677818705e-12,3.7867342935899755e-12,2.8145613881756815e-11,2.026119090297559e-11,solve
historical,substrate_side,171441,504,6.747223012582237e-11,1.0598451427758389e-05,1.470099650468803e-05,4.445798606749987e-06,3.9995726225026004e-16,2.140833548106705,3,3.194619385412315e-11,2.815030028574489e-12,3.4032828706169473e-12,2.9617737959318395e-11,2.2260967585725808e-11,solve
historical,substrate_side,56477,504,4.0438054305665285e-11,8.877853239137958e-06,1.2047054897226982e-05,1.782325182499991e-06,9.609835002705318e-17,1.581725112047358,3,1.4430570895256173e-11,3.388463031315706e-12,5.087753669649983e-12,1.2173841804167313e-11,9.319949200303218e-12,solve
historical,substrate_side,392491,504,7.625934674788704e-11,1.2284409366277231e-05,1.396298351539912e-05,4.445798606749987e-06,4.520449300312298e-16,1.7632568247051956,3,3.0974279362165624e-11,3.4023162858009745e-12,3.846502895006554e-12,2.7964855887233645e-11,2.0009333842475156e-11,solve
historical,substrate_side,110694,504,6.515813196853458e-11,1.1511334455332926e-05,1.309000276310878e-05,1.7823251825000179e-06,1.5484397260290263e-16,1.6437952740082762,3,1.5579569388277293e-11,5.992954802590186e-12,8.197934611903525e-12,1.1198525995501399e-11,8.004124767597162e-12,solve
historical,substrate_side,180638,504,6.897134210740129e-11,1.1020167148561681e-05,1.4346366514660623e-05,1.7823251824999906e-06,1.639058132117911e-16,1.9876111896975965,3,1.782632471829383e-11,7.356219945472965e-12,8.677697404903333e-12,1.159034190382081e-11,8.543714313505973e-12,solve
historical,substrate_side,182975,504,7.619233941115059e-11,1.2462487902062844e-05,1.4346366514660623e-05,1.7823251825000179e-06,1.8106603366144063e-16,1.8026289385340855,3,2.0079029350675248e-11,9.209978697374765e-12,9.586214299731725e-12,1.1230519923082878e-11,8.048826409241467e-12,solve
historical,substrate_side,364560,504,6.196479815134547e-11,9.391320302156743e-06,1.455149318438106e-05,1.7823251824999908e-06,1.4725522689823015e-16,2.253493502392476,3,2.235451120088662e-11,8.762690195756676e-12,7.79616216944099e-12,1.2505467812873583e-11,9.749141195108371e-12,solve
historical,substrate_side,363647,504,5.1615665303723115e-11,8.690082158495363e-06,1.3592632957585379e-05,1.7823251824999908e-06,1.2266120010975625e-16,1.9947407038049871,3,1.7823637346577896e-11,5.8427071828259225e-12,6.494075817185184e-12,1.2566965237221128e-11,9.827901306833851e-12,solve
historical,substrate_side,145519,504,4.983873888670183e-11,9.82032202385962e-06,1.1388680353166291e-05,1.7823251824999908e-06,1.1843845250908138e-16,1.6391784012092268,3,1.5522432551581158e-11,5.17347782061552e-12,6.270510068186466e-12,1.1254060047693041e-11,8.081639461175041e-12,solve
historical,substrate_side,46392,504,6.768097986703571e-11,1.0596195055504814e-05,1.3990251381906932e-05,1.7823251825000177e-06,1.6083935305772432e-16,1.9411835492196068,3,3.140583612380012e-11,1.295530250966761e-11,8.515349207485817e-12,1.1695562472374015e-11,8.685920237288858e-12,solve
historical,substrate_side,258414,504,6.726327164417498e-11,1.1573124266341374e-05,1.4131491307156902e-05,1.782325182499991e-06,1.5984669721166791e-16,1.5026334785957876,3,2.1470575239593905e-11,9.214008172923585e-12,8.462794835615234e-12,1.1438671092111326e-11,8.336799456436741e-12,solve
historical,substrate_side,255889,504,7.074751258569264e-11,1.1778289486619524e-05,1.4131491307156902e-05,1.7823251824999908e-06,1.6812676437428746e-16,1.5085532205760503,3,1.4390445289150929e-11,5.216191556387033e-12,8.901168044725574e-12,1.1333694285663695e-11,8.19217034638733e-12,solve
historical,substrate_side,312056,504,8.169019412370918e-11,1.3475094453022632e-05,1.3890000048553193e-05,4.445798606749987e-06,4.842375349604308e-16,1.6258570649724349,3,3.027231887461541e-11,3.287996021228033e-12,4.12043351524251e-12,2.7648585766043432e-11,1.956488105990262e-11,solve
historical,substrate_side,314735,504,7.510127211998888e-11,1.2558806618412087e-05,1.3890000048553193e-05,4.445798606749987e-06,4.451801746082658e-16,1.6403185907612532,3,2.979504957462709e-11,2.7364867716953653e-12,3.788089892550982e-12,2.7818232745018825e-11,1.9803897320525327e-11,solve
historical,substrate_side,45658,504,7.35074858208547e-11,1.2219363494227058e-05,1.4303858020930352e-05,4.445798606749987e-06,4.3573263739740346e-16,1.8691607088057156,3,3.249107584544593e-11,4.015105374551485e-12,3.707699699412991e-12,2.814307776693258e-11,2.0257667738944963e-11,solve
historical,substrate_side,44796,504,7.33938085644823e-11,1.235599305032836e-05,1.4041584973030663e-05,4.740870253750016e-06,4.639340317770342e-16,1.8745563397945806,3,3.290907016823743e-11,3.2740725509381475e-12,3.4715555838137452e-12,2.982124662343034e-11,2.1337843869725752e-11,solve
historical,substrate_side,72826,504,6.775377863319523e-11,1.05715645150865e-05,1.498307463309857e-05,1.7823251824999908e-06,1.6101235448996513e-16,1.5915645608441036,3,2.9022810892672157e-11,1.2046985019629183e-11,8.524508456021209e-12,1.1997800147253893e-11,9.088797346007175e-12,solve
historical,substrate_side,71382,504,7.261058360747792e-11,1.1113809215753849e-05,1.498307463309857e-05,1.7823251824999908e-06,1.7255422890617293e-16,1.8868833484403384,3,1.6114846282239404e-11,6.3244135664730835e-12,9.135572162101203e-12,1.1736553795456714e-11,8.74103677014294e-12,solve
historical,substrate_side,321325,504,8.105199815675644e-11,1.355756044500186e-05,1.3829380942419208e-05,5.77753531874999e-06,6.243743760078948e-16,2.0830473963118985,3,4.013019108714754e-11,3.641974721439245e-12,3.1458925517385336e-12,3.591390599366196e-11,2.5401784961015376e-11,solve
historical,substrate_side,394201,504,1.0240065599726452e-10,1.2700224630508922e-05,1.8149281071542802e-05,5.77753531874999e-06,7.888312089164855e-16,2.3772344972731028,3,4.391388756705647e-11,4.436855626009713e-12,3.974503631260317e-12,3.896089477288164e-11,2.955322921420998e-11,solve
historical,substrate_side,131790,504,9.716201450651742e-11,1.4311370343005209e-05,1.5754399596406998e-05,4.445798606750014e-06,5.759503316294658e-16,1.6661541224835958,3,3.2066298931807594e-11,4.57234309315783e-12,4.9008283708428565e-12,2.7800423904245145e-11,1.9778873711149543e-11,solve
historical,substrate_side,131042,504,8.472814325762991e-11,1.2599807535184712e-05,1.4977886342629409e-05,4.445798606749987e-06,5.022456816630479e-16,1.892485153348657,3,3.498105754741142e-11,5.366480156790681e-12,4.2736669303823186e-12,2.8242322465252877e-11,2.0395319420327907e-11,solve
historical,substrate_side,47951,504,5.615787604935477e-11,1.0124150956728297e-05,1.3391705037552946e-05,4.445798606750014e-06,3.3288880946434825e-16,2.055825017123964,3,3.096644305693375e-11,2.2104956234605464e-12,2.832589603939235e-12,2.92414169908411e-11,2.1757774326849917e-11,solve
historical,substrate_side,134520,504,6.912230940425635e-11,1.1879261045120374e-05,1.3992411752770662e-05,1.7823251824999908e-06,1.64264576965016e-16,2.1716503344143847,3,2.363486083578504e-11,1.035083543135805e-11,8.696691504193272e-12,1.1315256986965322e-11,8.166643711122087e-12,solve
historical,substrate_side,190541,504,5.529300438795814e-11,1.0442585601660702e-05,1.4925922420314493e-05,1.7823251824999908e-06,1.3140015218232125e-16,1.9134782508066475,3,2.352155750962474e-11,8.621445820450798e-12,6.956743859493604e-12,1.2837057758561733e-11,1.0170992120731907e-11,solve
historical,substrate_side,186640,504,8.677646831791085e-11,1.1692698427423107e-05,1.6585810940882562e-05,4.445798606750014e-06,5.143876025952717e-16,1.9986431767084294,3,3.296465430321067e-11,3.66539020853536e-12,4.376983948036982e-12,2.9895169575752995e-11,2.2628774602017336e-11,solve
historical,substrate_side,113328,504,7.095679831070603e-11,1.0829914303634035e-05,1.5057049282950086e-05,5.77753531874999e-06,5.46607211127364e-16,2.4435476797519597,3,4.024501066096533e-11,2.1820998625399406e-12,2.7540649012643012e-12,3.851608996344983e-11,2.8964309443807542e-11,solve
historical,substrate_side,201601,504,5.9683354847702e-11,1.0766338931429897e-05,1.3528603220821785e-05,4.445798606749987e-06,3.537869011041059e-16,1.8901887428357151,3,3.0059452311553356e-11,1.9519627363686036e-12,3.0104138967299665e-12,2.8793792952117646e-11,2.1152370755905853e-11,solve
historical,substrate_side,123810,504,7.98324801817268e-11,1.2904441755996348e-05,1.4111179874048721e-05,4.445798606750014e-06,4.732255055537572e-16,1.5749508340570035,3,2.9371820059310674e-11,2.529759549818501e-12,4.0267308760164905e-12,2.7782520059647203e-11,1.9753700840363603e-11,solve
historical,substrate_side,121588,504,7.979443748778514e-11,1.2547065530285578e-05,1.4608128293680102e-05,4.445798606749987e-06,4.729999986794593e-16,1.8367763742952645,3,3.205107935217684e-11,4.010694414428502e-12,4.024812011790381e-12,2.8054453015640817e-11,2.0134363909313745e-11,solve
historical,substrate_side,315941,504,4.6451944467077274e-11,9.199206636236594e-06,1.135283788408266e-05,4.445798606749987e-06,2.7535465332341413e-16,2.2363103790442045,3,2.969846839733902e-11,1.6979593633156158e-12,2.343024776516941e-12,2.8467979488998475e-11,2.0706668785971115e-11,solve
historical,substrate_side,233659,504,5.326352538658382e-11,9.824511925243696e-06,1.308924161994354e-05,1.7823251825000179e-06,1.2657723014031534e-16,1.4102924928137894,3,1.4404218956852139e-11,4.213580001491826e-12,6.701402958107247e-12,1.1754884699539191e-11,8.765634211099684e-12,solve
historical,substrate_side,234070,504,6.03160847156283e-11,1.0418395481152254e-05,1.308924161994354e-05,1.7823251824999908e-06,1.4333716893128992e-16,1.4102924928137894,3,1.6410088626679535e-11,6.1259105461225146e-12,7.588727663087978e-12,1.1465019876666601e-11,8.37291523877451e-12,solve
historical,substrate_side,247808,504,7.84884037138366e-11,1.2828869190260175e-05,1.3926394504168547e-05,4.445798606749987e-06,4.652581811693441e-16,2.0535640182152988,3,3.412267037255914e-11,5.017831982012785e-12,3.958935986008579e-12,2.7762719646228855e-11,1.972584290166014e-11,solve
historical,substrate_side,88811,504,7.697173951732573e-11,1.2241184786111875e-05,1.5824908334032057e-05,4.445798606749987e-06,4.56267803073668e-16,1.8637004908611836,3,3.169560858247101e-11,3.055424229676653e-12,3.882435812961986e-12,2.9291031231281564e-11,2.1824408047362747e-11,solve
historical,substrate_side,304204,504,7.805768739816923e-11,1.329938803955685e-05,1.3651473175080166e-05,4.445798606750014e-06,4.627050105078773e-16,1.816898190244487,3,3.248881412889575e-11,4.3676563258967335e-12,3.937210759845552e-12,2.7643652682193292e-11,1.9557909132614713e-11,solve
historical,substrate_side,307537,504,6.352323969299252e-11,1.0434842269174233e-05,1.3336597774232919e-05,4.445798606750014e-06,3.7654870736447095e-16,2.0103144809598463,3,3.0798062053752786e-11,2.484677305252017e-12,3.2040967540291844e-12,2.887127213910023e-11,2.1257719326302658e-11,solve
historical,substrate_side,112619,504,8.773155607549748e-11,1.2133940486821909e-05,1.652199680862982e-05,5.200128368750001e-06,6.082871381103693e-16,2.0506820516442112,3,3.732845842085958e-11,3.3450156220130622e-12,3.783245604161702e-12,3.437091067423615e-11,2.567485051260703e-11,solve
historical,substrate_side,216039,504,6.408548379709292e-11,1.0402993391358601e-05,1.4570276026291856e-05,1.7823251824999908e-06,1.522948954723393e-16,2.1705877515480485,3,2.614913310306749e-11,1.069819732905488e-11,8.062978324708277e-12,1.1954449515655281e-11,9.031494452508469e-12,solve
historical,substrate_side,148664,504,5.441985784443621e-11,1.0404359644309983e-05,1.2805253187987559e-05,1.7823251824999908e-06,1.2932517741894462e-16,1.7220528849326844,3,1.6148775664302227e-11,5.654000129905277e-12,6.846888066300207e-12,1.1479834510391557e-11,8.393189453915496e-12,solve
historical,substrate_side,291567,504,7.649377955475114e-11,1.2725306219994768e-05,1.4251792648550206e-05,4.445798606750014e-06,4.534345847594064e-16,2.047533919031992,3,3.625208502765557e-11,5.674452042372876e-12,3.85832762874402e-12,2.790665429198956e-11,1.992791082372894e-11,solve
historical,substrate_side,253405,504,6.427709497438856e-11,1.1081962021631766e-05,1.4978468941026015e-05,1.782325182499991e-06,1.5275024670772894e-16,1.7401010108841477,3,2.0078303822416607e-11,8.059707196365494e-12,8.087086073885835e-12,1.2045882812220402e-11,9.152175782243749e-12,solve
historical,substrate_side,51651,504,6.484256258165718e-11,1.0401316937906786e-05,1.4847182869312953e-05,4.445798606749987e-06,3.84369299178175e-16,2.096490623577252,3,3.214763237271934e-11,2.5830991738500813e-12,3.2706430795238625e-12,3.010754387033334e-11,2.290861134879038e-11,solve
historical,substrate_side,86133,504,7.007188897389707e-11,1.2174439772275003e-05,1.366213313735222e-05,1.782325182499991e-06,1.6652118973802817e-16,2.0515969284663904,3,2.1014917933801307e-11,9.305626479395175e-12,8.816163793921827e-12,1.1192654396261079e-11,7.995907781952169e-12,solve
historical,substrate_side,255308,504,7.526294184476111e-11,1.2221647282753555e-05,1.4041466845530802e-05,5.525733202500001e-06,5.545105822258968e-16,2.3022528723779696,3,3.973499085643458e-11,3.887406807357321e-12,3.0543165541077255e-12,3.478726149761481e-11,2.4910936755906057e-11,solve
historical,substrate_side,137906,504,8.163419897799518e-11,1.3400914538516818e-05,1.4467642945216741e-05,4.445798606749987e-06,4.839056107726996e-16,1.6515231896012734,3,3.022885387992351e-11,3.175764651739833e-12,4.11760913371711e-12,2.7779500190508192e-11,1.9749453330670197e-11,solve
historical,substrate_side,130146,504,7.452756122740031e-11,1.1200130431968418e-05,1.5187791075339455e-05,4.445798606749987e-06,4.41779370492335e-16,2.0902413528533064,3,3.3117670363655665e-11,3.769481177327025e-12,3.759152054720629e-12,2.93378316821159e-11,2.1887179896780767e-11,solve
