time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
1.075000000000000000e+01,8.052585216833633855e-04,-1.071476520564248025e+00,-1.072281779085931364e+00
1.080000000000000071e+01,8.264381536968183790e-04,-1.071275192171084578e+00,-1.072101630324781452e+00
1.085000000000000142e+01,8.476177857102733726e-04,-1.071073863777920909e+00,-1.071921481563631096e+00
1.090000000000000036e+01,8.687974177237276071e-04,-1.070872535384757462e+00,-1.071741332802481184e+00
1.095000000000000107e+01,9.017950228229938692e-04,-1.070671206991593793e+00,-1.071573002014416742e+00
1.100000000000000000e+01,9.369733017887570863e-04,-1.070469878598430347e+00,-1.071406851900219115e+00
1.105000000000000071e+01,9.721515807545216045e-04,-1.070268550205266900e+00,-1.071240701786021488e+00
1.110000000000000142e+01,1.007329859720286014e-03,-1.070067221812103231e+00,-1.071074551671823416e+00
1.115000000000000036e+01,1.042508138686049340e-03,-1.069865893418939784e+00,-1.070908401557625789e+00
1.120000000000000107e+01,1.077686417651813749e-03,-1.069664565025776115e+00,-1.070742251443427939e+00
1.125000000000000000e+01,1.112864696617577075e-03,-1.069463236632612668e+00,-1.070576101329230312e+00
1.130000000000000071e+01,1.148042975583341485e-03,-1.069273731689120988e+00,-1.070421774664704229e+00
1.135000000000000142e+01,1.183221254549106111e-03,-1.069084468040526703e+00,-1.070267689295075764e+00
1.140000000000000036e+01,1.218399533514869220e-03,-1.068895204391932197e+00,-1.070113603925447077e+00
1.145000000000000107e+01,1.253577812480633630e-03,-1.068705940743337912e+00,-1.069959518555818612e+00
1.150000000000000000e+01,1.288756091446396955e-03,-1.068516677094743628e+00,-1.069805433186189925e+00
1.155000000000000071e+01,1.323934370412161582e-03,-1.068327413446149121e+00,-1.069651347816561238e+00
1.160000000000000142e+01,1.359112649377925992e-03,-1.068138149797554837e+00,-1.069497262446932773e+00
1.165000000000000036e+01,1.394290928343689100e-03,-1.067948886148960552e+00,-1.069343177077304308e+00
1.170000000000000107e+01,1.429469207309453727e-03,-1.067759622500366268e+00,-1.069189091707675621e+00
1.175000000000000000e+01,1.464647486275217052e-03,-1.067570358851771761e+00,-1.069035006338046934e+00
1.180000000000000071e+01,1.499825765240981462e-03,-1.067381095203177477e+00,-1.068880920968418469e+00
1.185000000000000142e+01,1.535004044206745872e-03,-1.067191831554583192e+00,-1.068726835598790004e+00
1.190000000000000036e+01,1.570182323172509197e-03,-1.067143721559362213e+00,-1.068713903882534622e+00
1.195000000000000107e+01,1.605360602138273824e-03,-1.067248528022271659e+00,-1.068853888624409887e+00
1.200000000000000000e+01,1.640538881104036933e-03,-1.067353334485180882e+00,-1.068993873366284930e+00
1.205000000000000071e+01,1.697682679050809777e-03,-1.067458140948090106e+00,-1.069155823627141011e+00
1.210000000000000142e+01,1.754826476998282364e-03,-1.067562947410999552e+00,-1.069317773887997758e+00
1.215000000000000036e+01,1.811970274945753218e-03,-1.067667753873908776e+00,-1.069479724148854505e+00
1.220000000000000107e+01,1.869114072893225805e-03,-1.067772560336818222e+00,-1.069641674409711474e+00
1.225000000000000000e+01,1.926257870840696659e-03,-1.067877366799727445e+00,-1.069803624670568221e+00
1.230000000000000071e+01,1.983401668788169463e-03,-1.067982173262636891e+00,-1.069965574931424968e+00
1.235000000000000142e+01,2.040545466735641834e-03,-1.068086979725546115e+00,-1.070127525192281714e+00
1.240000000000000036e+01,2.097689264683112904e-03,-1.068191786188455561e+00,-1.070289475453138683e+00
1.245000000000000107e+01,2.154833062630585709e-03,-1.068296592651364785e+00,-1.070451425713995430e+00
1.250000000000000000e+01,2.211976860578056345e-03,-1.068401399114274231e+00,-1.070613375974852177e+00
1.255000000000000071e+01,2.269120658525528716e-03,-1.068622729135265237e+00,-1.070891849793790707e+00
