time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0000000000000000E-03,2,2,  1.6845183634582397E-01,  1.4670914338061705E-04,  1.4766840683870194E-04,  1.4983444744584587E-02,  3.2672837246367561E-10,  1.5819817813517910E-12,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2517803031795088E-10
  2.0000000000000000E-03,2,3,  1.6845399667179703E-01,  1.4670914338061705E-04,  1.4759248170692545E-04,  1.4993165171351297E-02,  3.2660422307838824E-10,  1.4261927604373613E-12,  2.0309284596129881E-01,  3.2500000000000001E-01,  3.2546767986455752E-10
  2.0000000000000000E-03,2,4,  1.6846005868278824E-01,  1.4670914338061705E-04,  1.4737951051438847E-04,  1.5020484569067821E-02,  3.2625574138340102E-10,  7.8806151884349771E-13,  4.2250000000000004E-01,  4.2250000000000004E-01,  3.2580063585626887E-10
  2.0000000000000000E-03,2,5,  1.6846684457218347E-01,  1.4670914338061705E-04,  1.4714124734802470E-04,  1.5051142085439409E-02,  3.2586545417465377E-10,  6.4818318384894028E-14,  4.6036518767166101E-01,  5.4925000000000013E-01,  3.2583047595357670E-10
  3.0000000000000001E-03,3,1,  1.6846719934880555E-01,  1.4714124734802470E-04,  1.4712884832031764E-04,  1.5052776320501962E-02,  3.2584591374809235E-10,  1.5437794515650493E-14,  4.6036518767166101E-01,  5.0000000000000000E-01,  3.2583758297674613E-10
  3.0000000000000001E-03,3,2,  1.6846104400456752E-01,  1.4714124734802470E-04,  1.4734495880752585E-04,  1.5024960289897762E-02,  3.2619995458438277E-10,  3.6237160763663311E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2584483040889884E-10
  4.0000000000000001E-03,4,1,  1.6846143422620416E-01,  1.4734495880752585E-04,  1.4733128003860532E-04,  1.5026735500554847E-02,  3.2617792547249628E-10,  3.3309506359744233E-13,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2585149231017078E-10
  4.0000000000000001E-03,4,2,  1.6845632231896043E-01,  1.4734495880752585E-04,  1.4751084181304852E-04,  1.5003681420062018E-02,  3.2647183245598448E-10,  6.2034014581370137E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2586389911308707E-10
  5.0000000000000001E-03,5,1,  1.6845678280625723E-01,  1.4751084181304852E-04,  1.4749468380582698E-04,  1.5005767494742250E-02,  3.2644569627733132E-10,  5.8179716424424218E-13,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2587553505637198E-10
  5.0000000000000001E-03,5,2,  1.6845214311074655E-01,  1.4751084181304852E-04,  1.4765772397610008E-04,  1.4984878611570246E-02,  3.2671236308721038E-10,  8.3682803083840298E-13,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2589227161698877E-10
  6.0000000000000001E-03,6,1,  1.6845267198216138E-01,  1.4765772397610008E-04,  1.4763915402987582E-04,  1.4987267721989703E-02,  3.2668226750425421E-10,  7.8999588726544352E-13,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2590807153473405E-10
  6.0000000000000001E-03,6,2,  1.6844842127450177E-01,  1.4765772397610008E-04,  1.4778857810029389E-04,  1.4968159003478004E-02,  3.2692650328017060E-10,  1.0184317454365491E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2592844016964276E-10
  7.0000000000000001E-03,7,1,  1.6844901378799654E-01,  1.4778857810029389E-04,  1.4776776238153308E-04,  1.4970829544224212E-02,  3.2689272799732197E-10,  9.6428782767921062E-13,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2594772592619635E-10
