time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0040001000000033E-02,53,1,  1.6846622068396719E-01,  1.4717394264375500E-04,  1.4716333503515857E-04,  1.5048422490509444E-02,  3.2590439584152668E-10, -2.0593935563514395E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2608974126159833E-10
  2.0040001000000033E-02,53,2,  1.6849146862698888E-01,  1.4717394264375500E-04,  1.4628888205499605E-04,  1.5169040554123936E-02,  3.2462409692466328E-10, -1.4656443369350541E-12,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.2606042837485961E-10
  2.0050001000000033E-02,54,1,  1.6849134243262914E-01,  1.4628888205499605E-04,  1.4628234957506642E-04,  1.5162505100927148E-02,  3.2445525655239554E-10, -1.6051718224640730E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2602832493841035E-10
  2.0050001000000033E-02,54,2,  1.6851593215962549E-01,  1.4628888205499605E-04,  1.4543268250168977E-04,  1.5281060800540175E-02,  3.2320459997066311E-10, -2.8237249677472405E-12,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2597185043905541E-10
  2.0060001000000032E-02,55,1,  1.6851576508190730E-01,  1.4543268250168977E-04,  1.4542786888154966E-04,  1.5274494835126801E-02,  3.2304433973368512E-10, -2.9275107053702867E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2591330022494797E-10
  2.0060001000000032E-02,55,2,  1.6853940605714901E-01,  1.4543268250168977E-04,  1.4461285098680952E-04,  1.5389491727244492E-02,  3.2183854251405464E-10, -4.0747577108933307E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2583180507073012E-10
  2.0070001000000032E-02,56,1,  1.6853920335395464E-01,  1.4461285098680952E-04,  1.4460966614303372E-04,  1.5382970438502563E-02,  3.2168799391386079E-10, -4.1438111568693304E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2574892884759273E-10
  2.0070001000000032E-02,56,2,  1.6856169781934505E-01,  1.4461285098680952E-04,  1.4383588627530936E-04,  1.5493322061894771E-02,  3.2053765552604190E-10, -5.2112733215508295E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2564470338116173E-10
  2.0080001000000031E-02,57,1,  1.6856146291098983E-01,  1.4383588627530936E-04,  1.4383429342082357E-04,  1.5486906230022274E-02,  3.2039782354661516E-10, -5.2468798345465745E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2553976578447078E-10
  2.0080001000000031E-02,57,2,  1.6858267995633083E-01,  1.4383588627530936E-04,  1.4310599676890291E-04,  1.5591830021612477E-02,  3.1931017480169783E-10, -6.2295909827729464E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2541517396481532E-10
  2.0090001000000031E-02,58,1,  1.6858241729194562E-01,  1.4310599676890291E-04,  1.4310589716240397E-04,  1.5585571019840358E-02,  3.1918155033976408E-10, -6.2336236250512411E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2529050149231429E-10
  2.0090001000000031E-02,58,2,  1.6860227612457754E-01,  1.4310599676890291E-04,  1.4242558774239960E-04,  1.5684520922936811E-02,  3.1816126046525709E-10, -7.1292410270572073E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2514791667177315E-10
  2.0100001000000031E-02,59,1,  1.6860198999168882E-01,  1.4242558774239960E-04,  1.4242686722369736E-04,  1.5678457917341918E-02,  3.1804398632937798E-10, -7.1039303423951686E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2500583806492524E-10
  2.0100001000000031E-02,59,2,  1.6862044584834807E-01,  1.4242558774239960E-04,  1.4179581061625438E-04,  1.5771065130505461E-02,  3.1709385416344903E-10, -7.9119839014762070E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2484759838689573E-10
