time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0030001000000033E-02,52,1,  1.6768874083263535E-01,  1.7533443564042028E-04,  1.7532481268608862E-04,  1.2005440420068653E-02,  3.6903271125063897E-10, -2.2351479773760939E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6914446864950780E-10
  2.0030001000000033E-02,52,2,  1.6769138018446150E-01,  1.7533443564042028E-04,  1.7523638442919808E-04,  1.2019673525478239E-02,  3.6909761563117450E-10, -4.6853018333296733E-14,  6.3260655046971903E-01,  6.5000000000000002E-01,  3.6911482912320090E-10
  2.0040001000000033E-02,53,1,  1.6769137381349228E-01,  1.7523638442919808E-04,  1.7522589789387618E-04,  1.2013817146637101E-02,  3.6887362677594334E-10, -2.4120234725755535E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.6909070888847515E-10
  2.0040001000000033E-02,53,2,  1.6771755415370401E-01,  1.7523638442919808E-04,  1.7426332571231782E-04,  1.2108513844313565E-02,  3.6770779685554444E-10, -1.3829120329307066E-12,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.6906305064781653E-10
  2.0050001000000033E-02,54,1,  1.6771743033336128E-01,  1.7426332571231782E-04,  1.7425719326424240E-04,  1.2102252134766442E-02,  3.6749177714696981E-10, -1.5712735008467252E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.6903162517779960E-10
  2.0050001000000033E-02,54,2,  1.6774299506636650E-01,  1.7426332571231782E-04,  1.7331878342473998E-04,  1.2195553706820669E-02,  3.6634712440915998E-10, -2.6845007686396162E-12,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.6897793516242679E-10
  2.0060001000000032E-02,55,1,  1.6774283288166036E-01,  1.7331878342473998E-04,  1.7331432414848888E-04,  1.2189296130657432E-02,  3.6614030917680937E-10, -2.8376259856174226E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.6892118264271445E-10
  2.0060001000000032E-02,55,2,  1.6776749194431975E-01,  1.7331878342473998E-04,  1.7241060338001507E-04,  1.2280078294293409E-02,  3.6503043774898577E-10, -3.8907448937286777E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.6884336774483988E-10
  2.0070001000000032E-02,56,1,  1.6776729480639749E-01,  1.7241060338001507E-04,  1.7240777856300060E-04,  1.2273884367438578E-02,  3.6483436533283972E-10, -4.0090024120001549E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.6876318769659985E-10
  2.0070001000000032E-02,56,2,  1.6779084984880674E-01,  1.7241060338001507E-04,  1.7154585512492638E-04,  1.2361329300683427E-02,  3.6376895650877353E-10, -4.9942311878263184E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.6866330307284333E-10
  2.0080001000000031E-02,57,1,  1.6779062122051858E-01,  1.7154585512492638E-04,  1.7154461752524067E-04,  1.2355255119487041E-02,  3.6358495947518215E-10, -5.0783435976611828E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.6856173620089010E-10
  2.0080001000000031E-02,57,2,  1.6781293963361257E-01,  1.7154585512492638E-04,  1.7072915974365417E-04,  1.2438770362996829E-02,  3.6257082606770062E-10, -5.9909101331894867E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.6844191799822632E-10
