case,interface,constraint_row_id,master_side,slave_side,master_boundary,slave_boundary,associated_primal_dofs,associated_primal_nodes,multiplier_value,multiplier_units,slave_reaction_W,master_reaction_W,reaction_balance_W,sign_convention
historical,TES_to_membrane,3403,Membrane_SiNx,TES,23,24,57187;57189;57321;57323;57325;57453;57455;82971;82972;84337;84354;84355;84356;85683;85701;85702;85703;87001,28378;27052;28477;26607;25649;26987;25640;29946;29894;28666;28427;26814;28117;26403;26036;25440;25399;24489,-1.029400616840439,W/m^2 (Galerkin area-weighted thermal constraint),-9.632500746527665e-11,9.632500746527665e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3404,Membrane_SiNx,TES,23,24,58825;58827;58903;58905;58907;58971;58973;82762;82763;84121;84122;84123;85463;85486;85487;86696;86718;86720,28420;26603;28518;26650;25443;26949;25441;29887;29116;28315;28130;26645;26260;25793;25425;25188;24417;24687,-0.24483729021316136,W/m^2 (Galerkin area-weighted thermal constraint),-2.4720087237537836e-11,2.472008723753785e-11,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3405,Membrane_SiNx,TES,23,24,58171;58283;58285;58287;58383;58385;84234;84241;85583;85599;85605;85611;86816;86832;86833;87970;87987,27269;28828;26771;25491;27693;25489;29554;28620;28329;27393;26666;27096;26159;25809;25463;25236;24958,0.03313035646423447,W/m^2 (Galerkin area-weighted thermal constraint),3.4481082786031965e-12,-3.4481082786031932e-12,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3406,Membrane_SiNx,TES,23,24,59563;59565;59573;59575;59579;86253;86259;86260;87483;87489;87490;87491;88619,29048;28522;26846;26463;25282;30497;28767;26498;28997;26816;25719;24878;25210,0.04011365856610892,W/m^2 (Galerkin area-weighted thermal constraint),2.248517533307581e-12,-2.248517533307581e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3407,Membrane_SiNx,TES,23,24,58569;58571;58657;58659;58661;58743;58745;82911;82912;82929;84120;84288;84289;84300;85485;85612;85647;85653;86845;86886,28795;27235;28525;26850;25464;26568;25455;30580;29742;28969;27454;28245;28170;26462;25786;26181;25947;25196;25295;24809,-0.8380380404602668,W/m^2 (Galerkin area-weighted thermal constraint),-9.389100293316994e-11,9.389100293316994e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3408,Membrane_SiNx,TES,23,24,58903;58905;58969;58971;58973;59037;59039;59041;82749;82761;82762;84102;84103;84121;84122;85462;85463;85486;86695;86696,28518;26650;29512;26949;25441;28218;26213;25433;30220;30397;29887;28803;28549;28315;28130;26844;26260;25793;25352;25188,-0.04212476361252609,W/m^2 (Galerkin area-weighted thermal constraint),-5.989610083235949e-12,5.98961007802559e-12,-5.210359787476804e-21,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3409,Membrane_SiNx,TES,23,24,57583;57585;57709;57711;57713;57833;57837;84264;84265;84266;84267;85629;85630;85631;85703;86856;86868;86869;88005;88006,28250;26383;28854;26953;25600;28319;25598;29413;29419;29838;28836;27667;27380;27276;25399;25958;25647;25379;24765;24138,0.11842833433674056,W/m^2 (Galerkin area-weighted thermal constraint),1.2657842410981068e-11,-1.2657842410981063e-11,4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3410,Membrane_SiNx,TES,23,24,57833;57835;57837;57943;57945;57947;84258;84264;84265;85582;85623;85629;85630;86815;86856;86857;86868;88005,28319;26979;25598;28977;27333;25555;29193;29413;29419;28754;27970;27667;27380;26878;25958;25801;25647;24765,-0.1964737370570808,W/m^2 (Galerkin area-weighted thermal constraint),-1.9876675323418488e-11,1.98766753234185e-11,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3411,Membrane_SiNx,TES,23,24,59161;59163;59215;59217;59219;59265;59267;59269;81366;82755;82815;82839;84114;84186;84188;84210;84216;85479;85542;85569;85575;86781;86802,28688;26532;29563;26981;25392;28176;26199;25383;31044;30408;30696;28866;28437;28892;28687;27525;26624;26055;26916;25859;25366;25326;24775,-0.02381768958327425,W/m^2 (Galerkin area-weighted thermal constraint),-3.57091074875044e-12,3.5709107487504417e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3412,Membrane_SiNx,TES,23,24,56447;56603;56605;56607;56755;56757;84308;84324;84393;85659;85660;85671;85695;86940;86941;86942;88069,27402;28551;26983;25731;28223;25723;29234;28794;28445;28626;27213;26923;26015;26023;25865;25431;25139,-0.052842915053796395,W/m^2 (Galerkin area-weighted thermal constraint),-4.4074306178299224e-12,4.407430617829921e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3413,Membrane_SiNx,TES,23,24,57321;57323;57451;57453;57455;57583;57585;57587;82972;84266;84267;84354;84355;84356;85630;85631;85701;85702;85703;86869;87001,28477;26607;29301;26987;25640;28250;26383;25604;29894;29838;28836;28427;26814;28117;27380;27276;26036;25440;25399;25379;24489,0.8155082166800444,W/m^2 (Galerkin area-weighted thermal constraint),1.0724131683209536e-10,-1.0724131683209538e-10,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3414,Membrane_SiNx,TES,23,24,56899;56901;57041;57043;57045;57191;82947;82955;84325;84336;84338;85671;85672;85683;85684;86944;86971,28979;27337;28183;27023;25698;25653;29757;29241;28239;28788;27386;26923;26044;26403;25488;25218;24872,-0.14826579439004695,W/m^2 (Galerkin area-weighted thermal constraint),-1.3468883976401276e-11,1.346888397640127e-11,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3415,Membrane_SiNx,TES,23,24,57041;57185;57187;57189;57191;57323;57325;82954;82971;84336;84337;84338;84354;84355;85683;85684;85701;85702;86971,28183;28922;28378;27052;25653;26607;25649;30289;29946;28788;28666;27386;28427;26814;26403;25488;26036;25440;24872,-0.1324398565411643,W/m^2 (Galerkin area-weighted thermal constraint),-1.3523796204414654e-11,1.3523796204414656e-11,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3416,Membrane_SiNx,TES,23,24,59263;59265;59267;59313;59315;59317;59319;59361;59363;82816;82817;84186;84187;84188;84189;84210;85539;85542;85543;85569;86778;86780;86781,29459;28176;26199;29660;28442;27139;25380;26256;25359;30702;30069;28892;28880;28687;28456;27525;26492;26916;26577;25859;25408;25313;25326,0.03784783119627643,W/m^2 (Galerkin area-weighted thermal constraint),6.465481170473341e-12,-6.4654811704733425e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3417,Membrane_SiNx,TES,23,24,58381;58383;58479;58481;58483;58571;58573;82864;82865;82912;82913;84240;84241;84242;84289;85605;85611;85612;85647;86833;86844;86845,29297;27693;29387;27192;25475;27235;25467;31075;30981;29742;29655;29223;28620;28874;28170;26666;27096;26181;25947;25463;25390;25295,-0.019427408420640398,W/m^2 (Galerkin area-weighted thermal constraint),-3.047925136238362e-12,3.0479251044008633e-12,-3.183749878770518e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3418,Membrane_SiNx,TES,23,24,58479;58481;58569;58571;58573;58659;58661;82912;82913;84242;84288;84289;84300;85611;85612;85647;85653;86844;86845;86886,29387;27192;28795;27235;25467;26850;25464;29742;29655;28874;28245;28170;26462;27096;26181;25947;25196;25390;25295;24809,0.16672797823079935,W/m^2 (Galerkin area-weighted thermal constraint),2.2976088461538614e-11,-2.2976088461538614e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3419,Membrane_SiNx,TES,23,24,58057;58059;58169;58171;58173;58283;58285;58287;84223;84234;84241;85581;85583;85599;85605;86814;86815;86816;86832;87969;87970,28510;26536;29695;27269;25501;28828;26771;25491;30180;29554;28620;28760;28329;27393;26666;27102;26878;26159;25809;25597;25236,-0.10965215006331691,W/m^2 (Galerkin area-weighted thermal constraint),-1.7258018275239008e-11,1.7258018275239014e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3420,Membrane_SiNx,TES,23,24,57835;57943;57945;57947;58055;58057;58059;58061;82881;84222;84258;84264;85581;85582;85623;85629;86814;86815;86856;86857;87969;87971;88005,26979;28977;27333;25555;29816;28510;26536;25513;30901;30085;29193;29413;28760;28754;27970;27667;27102;26878;25958;25801;25597;25092;24765,0.055321278860602494,W/m^2 (Galerkin area-weighted thermal constraint),8.21501034968086e-12,-8.215010349680864e-12,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3421,Membrane_SiNx,TES,23,24,56753;56755;56899;56901;56903;57043;57045;82947;82955;84324;84325;84338;85659;85671;85672;85684;86941;86943;86944,29224;28223;28979;27337;25709;27023;25698;29757;29241;28794;28239;27386;28626;26923;26044;25488;25865;25302;25218,-0.022988740789343088,W/m^2 (Galerkin area-weighted thermal constraint),-2.5187081063141527e-12,2.5187081063141523e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3422,Membrane_SiNx,TES,23,24,56297;56445;56447;56449;56603;56605;56607;84308;84391;84392;84393;85659;85660;85695;85783;85804;86940;86942;86988,28009;29056;27402;25736;28551;26983;25731;29234;30539;28975;28445;28626;27213;26015;27843;25554;26023;25431;24931,-0.09606249910546388,W/m^2 (Galerkin area-weighted thermal constraint),-1.0159738166769335e-11,1.0159738166769333e-11,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3423,Membrane_SiNx,TES,23,24,58281;58283;58285;58381;58383;58385;58481;58483;82863;82865;84234;84240;84241;84242;85599;85605;85611;85612;86832;86833;86844;87987,30143;28828;26771;29297;27693;25489;27192;25475;30473;30981;29554;29223;28620;28874;27393;26666;27096;26181;25809;25463;25390;24958,-0.018976171495889625,W/m^2 (Galerkin area-weighted thermal constraint),-3.4450438643003318e-12,3.4450438643003342e-12,2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3424,Membrane_SiNx,TES,23,24,59397;59399;59401;59433;59437;59439;59469;81334;82780;82809;82818;84144;84145;84174;84175;85503;85504;85540;85541;86736,29818;28479;26415;28858;27695;25969;26534;31199;29667;28492;29508;28910;28152;27799;26780;27108;26029;25896;25416;25499,0.047272007029480714,W/m^2 (Galerkin area-weighted thermal constraint),5.586258347114948e-12,-5.586258347114949e-12,-8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3425,Membrane_SiNx,TES,23,24,59035;59101;59103;59105;59161;59163;59165;82755;82839;84096;84102;84114;84216;85461;85462;85479;85575;86694;86712,28822;29811;27732;26605;28688;26532;25409;30408;28866;29350;28803;28437;26624;27531;26844;26055;25366;25741;25170,-0.0483594586746924,W/m^2 (Galerkin area-weighted thermal constraint),-5.852646139400201e-12,5.852646139400199e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3426,Membrane_SiNx,TES,23,24,59465;59467;59493;59495;59497;59519;82791;82792;82803;84144;84156;84157;84168;85503;85515;85516;85527;86748,29929;28331;28306;27786;26059;26292;30574;30061;30140;28910;28810;28600;28474;27108;27059;26171;26252;25373,0.03753030757902631,W/m^2 (Galerkin area-weighted thermal constraint),2.989347792690417e-12,-2.9893477926904173e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3427,Membrane_SiNx,TES,23,24,59491;59493;59515;59517;59519;59533;59535;59537;82166;82167;82803;83629;83630;84156;84168;85009;85010;85515;85527;85528;86271;86748;86751,29806;28306;30078;27863;26292;28513;26174;25327;31926;31185;30140;29690;29646;28810;28474;28259;28006;27059;26252;25890;26291;25373;25228,0.020059055118390144,W/m^2 (Galerkin area-weighted thermal constraint),2.875856586668048e-12,-2.8758565866680476e-12,4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3428,Membrane_SiNx,TES,23,24,58657;58739;58741;58743;58823;58825;58827;58829;81468;82763;82911;82929;84120;84122;84123;84288;84300;85485;85486;85487;85653;86719,28525;29908;27999;26568;29091;28420;26603;25452;31715;29116;30580;28969;27454;28130;26645;28245;26462;25786;25793;25425;25196;24843,-0.11556834613443943,W/m^2 (Galerkin area-weighted thermal constraint),-1.5763002805441195e-11,1.576300272844622e-11,-7.699497308045883e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3429,Membrane_SiNx,TES,23,24,56295;56297;56445;56447;56449;84308;84391;84392;84393;85660;85695;85782;85783;85804;86988,29904;28009;29056;27402;25736;29234;30539;28975;28445;27213;26015;29702;27843;25554;24931,0.10039116324431607,W/m^2 (Galerkin area-weighted thermal constraint),6.163412853262188e-12,-6.1634128532621866e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3430,Membrane_SiNx,TES,23,24,59315;59357;59359;59361;59399;59401;82809;82817;82818;84174;84175;84187;84189;85539;85540;85543;86778,28442;29658;28145;26256;28479;26415;28492;30069;29508;27799;26780;28880;28456;26492;25896;26577;25408,0.17040184314985563,W/m^2 (Galerkin area-weighted thermal constraint),1.2366386298521243e-11,-1.2366386298521243e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3431,Membrane_SiNx,TES,23,24,59215;59217;59263;59265;59267;59317;82815;82816;82839;84186;84188;84210;84216;85542;85543;85569;86781,29563;26981;29459;28176;26199;27139;30696;30702;28866;28892;28687;27525;26624;26916;26577;25859;25326,0.1298410333727288,W/m^2 (Galerkin area-weighted thermal constraint),1.2627560817423078e-11,-1.2627560817423083e-11,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3432,Membrane_SiNx,TES,23,24,56899;57039;57041;57043;57185;57189;57191;82947;82953;82954;82955;84325;84336;84337;84338;84355;85672;85683;85684;85702;86971,28979;29878;28183;27023;28922;27052;25653;29757;30547;30289;29241;28239;28788;28666;27386;26814;26044;26403;25488;25440;24872,0.1844730340527922,W/m^2 (Galerkin area-weighted thermal constraint),2.2577033683375148e-11,-2.257703368337516e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3433,Membrane_SiNx,TES,23,24,58969;58971;59033;59035;59037;59039;59105;82743;82749;82761;84096;84102;84103;84121;85461;85462;85463;86694;86695,29512;26949;29813;28822;28218;26213;26605;30296;30220;30397;29350;28803;28549;28315;27531;26844;26260;25741;25352,-0.523718258033985,W/m^2 (Galerkin area-weighted thermal constraint),-5.938589514510877e-11,5.938589514510877e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3434,Membrane_SiNx,TES,23,24,56599;56601;56603;56605;56753;56755;56757;56901;56903;82935;82936;82947;84306;84307;84308;84324;84325;85659;85660;85671;85672;86940;86941;86943;88069,30609;29920;28551;26983;29224;28223;25723;27337;25709;32629;32339;29757;31092;30440;29234;28794;28239;28626;27213;26923;26044;26023;25865;25302;25139,-0.013188183880077625,W/m^2 (Galerkin area-weighted thermal constraint),-2.2395431684331026e-12,2.2395431684331038e-12,1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3435,Membrane_SiNx,TES,23,24,57451;57453;57581;57583;57585;57709;57711;82885;82972;84265;84266;84267;84356;85630;85631;85703;86869,29301;26987;29808;28250;26383;28854;26953;31407;29894;29419;29838;28836;28117;27380;27276;25399;25379,-0.33362011821551546,W/m^2 (Galerkin area-weighted thermal constraint),-3.570425383361863e-11,3.57042538336186e-11,-3.2311742677852644e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3436,Membrane_SiNx,TES,23,24,59555;59557;59565;59567;59569;59575;84996;84997;85026;85027;86253;86259;86260;86277;86279;87483;87489;87490,30409;28536;28522;28303;26378;26463;30517;29397;27898;27121;30497;28767;26498;25902;25336;28997;26816;25719,0.049172968634833905,W/m^2 (Galerkin area-weighted thermal constraint),3.808245634518008e-12,-3.80824563451801e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
