case,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
phase24_h5um,276330,504,1.0075822103142161e-11,4.637051395341983e-06,5.015189001995423e-06,7.812499999999682e-08,1.049564802410603e-18,2.0414699669181013,3,1.2561206452386826e-10,6.015585648527092e-11,2.8920994912247693e-11,4.874939322796614e-13,3.4611117191720075e-13,solve
phase24_h5um,209572,504,9.299378592609165e-12,4.040583112159582e-06,5.056174420534181e-06,7.812499999999682e-08,9.686852700634127e-19,2.5835145095825975,3,1.0493701453924618e-11,1.632942247608062e-11,2.669234115199644e-11,5.039430852630113e-13,3.6891901889279225e-13,solve
phase24_h5um,252223,504,9.298563506619186e-12,4.040052017618068e-06,5.056335287317764e-06,1.5625000000002074e-07,1.937200730545669e-18,3.7496333006229725,3,1.792925231691937e-10,4.877712556834723e-11,1.3345000790668206e-11,1.0079343534307043e-12,7.37903854232683e-13,solve
phase24_h5um,224793,504,8.98666881775098e-12,4.042239760833773e-06,5.25247289533891e-06,1.5625000000002074e-07,1.872222670364795e-18,2.1331461516470718,3,2.785132967936513e-11,1.860334108290965e-11,1.2897379513833785e-11,1.0176384573721321e-12,7.511048310245076e-13,solve
phase24_h5um,282828,504,9.486728975348538e-12,4.3777131656249196e-06,4.998360618007692e-06,1.5625000000002074e-07,1.976401869864279e-18,3.5137521414871955,3,2.8355620397381952e-11,1.9305124746771712e-11,1.3615049850092878e-11,9.823940345071106e-13,7.026154540719858e-13,solve
phase24_h5um,281428,504,8.599174709911847e-12,3.7165810960180267e-06,5.435709132268919e-06,1.5625000000002074e-07,1.7914947312316454e-18,3.0677687400696256,3,1.3433660532901509e-11,1.2353509643138425e-11,1.2341260370074735e-11,1.067889458727995e-12,8.178987304843894e-13,solve
phase24_h5um,212014,504,9.655894936801838e-12,4.312043620139999e-06,4.998360616199678e-06,1.5625000000002074e-07,2.0116447785003873e-18,2.54850135836122,3,4.2934291289806246e-11,2.4110073619545656e-11,1.385783142466081e-11,9.872050447345933e-13,7.093266085627022e-13,solve
phase24_h5um,284486,504,1.0315559219299421e-11,4.667107349593561e-06,5.0005800108786605e-06,1.5625000000002074e-07,2.149074837354055e-18,3.2404520885614247,3,2.3410987065047743e-10,5.874913339525829e-11,1.480456049364401e-11,9.749068549863656e-13,6.921082380415813e-13,solve
phase24_h5um,244536,504,9.824913867530865e-12,4.280617946098093e-06,5.135654038810574e-06,1.5625000000002074e-07,2.0468570557356e-18,2.3064976489331674,3,6.84278668135963e-11,3.083576356287489e-11,1.4100401985435598e-11,9.94022339682958e-13,7.187842854809931e-13,solve
phase24_h5um,239597,504,9.91901875034389e-12,4.5167456847548415e-06,4.997487399811364e-06,1.5625000000002074e-07,2.0664622396549864e-18,2.990698837710227,3,1.5968070165957091e-10,4.753110522793503e-11,1.4235458301894455e-11,9.779808705691872e-13,6.964316337336184e-13,solve
phase24_h5um,214549,504,7.251528879238564e-12,3.881922159624233e-06,4.2905239090326735e-06,1.5624999999999363e-07,1.5107351831747084e-18,2.4449777016733045,3,6.750968118069396e-11,2.6313703151733655e-11,1.0407162198558086e-11,9.775218516607932e-13,6.957868982238533e-13,solve
phase24_h5um,214368,504,7.056645773758815e-12,3.925057056070509e-06,4.126595384942958e-06,1.5625000000002074e-07,1.4701345361997622e-18,3.4628898420622036,3,1.5961799985467114e-10,4.0083361820039026e-11,1.0127472201835853e-11,9.726969818661342e-13,6.889919127225286e-13,solve
phase24_h5um,284685,504,7.568986052844859e-12,3.945378812174631e-06,4.4677905176321805e-06,1.5625000000002074e-07,1.5768720943426816e-18,2.4837594395787104,3,6.182376892683479e-11,2.5708327129402805e-11,1.086276657548925e-11,9.812497399009466e-13,7.010146141995288e-13,solve
phase24_h5um,215611,504,1.0585970293175236e-11,4.661689226475555e-06,5.220593500440671e-06,1.5625000000002074e-07,2.205410477744841e-18,2.8824982637830585,3,1.5211356311349683e-10,4.791794037280204e-11,1.5192645813716687e-11,9.79321077896253e-13,6.98312402064817e-13,solve
phase24_h5um,261803,504,9.45950789992495e-12,3.920376971013373e-06,5.2769337669490125e-06,1.5625000000002074e-07,1.9707308124843587e-18,2.493486781444097,3,7.13007507155868e-11,3.0886238016823486e-11,1.3575983033717626e-11,1.032564871320801e-12,7.712072683470892e-13,solve
phase24_h5um,245547,504,9.03550546658363e-12,4.008662983361839e-06,5.164935668031876e-06,1.5625000000002074e-07,1.8823969722049286e-18,4.4016174672039305,3,2.553706059027512e-10,5.7431518294565155e-11,1.2967468309467858e-11,1.012606723316411e-12,7.442733458691376e-13,solve
phase24_h5um,229305,504,9.11026084609443e-12,4.17773606479104e-06,5.062988591603989e-06,1.5625000000002074e-07,1.8979710096030115e-18,4.232136502054194,3,2.461332798864889e-10,5.661378463217322e-11,1.3074754837968761e-11,9.951759527537363e-13,7.203787991084673e-13,solve
phase24_h5um,259486,504,9.640434276057485e-12,4.596273900831827e-06,4.998360614623934e-06,7.812499999999682e-08,1.0042119037559444e-18,2.432268634380317,3,1.7045454505399227e-10,6.85796799866317e-11,2.767128555820264e-11,4.8873348458211e-13,3.478548954208025e-13,solve
phase24_h5um,284337,504,9.077997830737831e-12,3.897984004675513e-06,5.102971072239614e-06,1.5625000000002074e-07,1.8912495480703922e-18,3.0814334728987283,3,1.0199678135087049e-10,3.6270384926325224e-11,1.3028451990743615e-11,1.0223276215664633e-12,7.574458416833252e-13,solve
phase24_h5um,284222,504,8.378188839782989e-12,3.712769805284104e-06,4.998360614451208e-06,1.5624999999999363e-07,1.7454560082881247e-18,3.353783433632562,3,2.6354843990358686e-11,1.7450104077622012e-11,1.2024108520813264e-11,1.0302112499977582e-12,7.680531601963168e-13,solve
phase24_h5um,209878,504,9.390404916543388e-12,4.1471561668357305e-06,4.998360616207601e-06,1.5625000000002074e-07,1.9563343576132045e-18,4.271860131849662,3,2.527431473092371e-10,5.824715426231517e-11,1.3476808643264546e-11,9.972726393045678e-13,7.232725311879904e-13,solve
phase24_h5um,268236,504,8.474858481946246e-12,3.8033292084798058e-06,4.872009867721501e-06,1.5625000000002074e-07,1.7655955170721325e-18,2.3761201533017515,3,4.362986194300621e-11,2.2766364065049148e-11,1.2162845697818558e-11,1.0158762344379318e-12,7.487155407505604e-13,solve
phase24_h5um,209590,504,8.342433387144689e-12,3.865973861398634e-06,4.831982839672281e-06,1.5625000000002074e-07,1.738006955655138e-18,3.9304431960338544,3,2.415023902340548e-10,5.366034460642927e-11,1.197279343936263e-11,1.0044147311859196e-12,7.330889369571155e-13,solve
phase24_h5um,209584,504,6.980830753919875e-12,3.778320847555725e-06,4.213856954466269e-06,1.5625000000002074e-07,1.4543397403999754e-18,5.135611643789598,3,3.467861294969768e-10,5.886022714745353e-11,1.0018664911445415e-11,9.789415659862445e-13,6.977800705674554e-13,solve
phase24_h5um,245414,504,9.516186524436047e-12,4.095717105083288e-06,5.164935668031876e-06,1.5625000000002074e-07,1.982538859257511e-18,4.308061459078845,3,2.8556286015880706e-10,6.233987431577135e-11,1.3657326381902665e-11,1.0079025460305323e-12,7.378604065542466e-13,solve
phase24_h5um,254846,504,8.458352959062642e-12,4.139115838569535e-06,4.998360615209843e-06,7.812499999999682e-08,8.810784332356551e-19,3.3224029644906814,3,2.4729621542047354e-10,7.740661500171191e-11,2.4278314999103393e-11,5.005030226185327e-13,3.642058277494855e-13,solve
phase24_h5um,251590,504,8.579210100979229e-12,3.6439280064405847e-06,5.103212413144319e-06,1.5625000000002074e-07,1.787335437704017e-18,2.78771875014847,3,6.378517083482964e-11,2.7792577327170938e-11,1.2312607802202546e-11,1.0505035007007912e-12,7.950648038054686e-13,solve
phase24_h5um,262801,504,8.476652100748547e-12,3.996242156667617e-06,4.784996529898204e-06,1.5625000000002074e-07,1.765969187655953e-18,3.2684641075811007,3,1.3775919932022639e-10,4.0789967538142176e-11,1.2165419842126556e-11,9.92735576723467e-13,7.170037395705331e-13,solve
phase24_h5um,258461,504,8.84057240976216e-12,3.8066613284834333e-06,5.070464301258289e-06,1.5625000000002074e-07,1.841785918700457e-18,2.320572166013834,3,3.8627924944558715e-11,2.184128976283844e-11,1.2687706624173351e-11,1.0291726534722066e-12,7.666594993350306e-13,solve
phase24_h5um,257686,504,8.056768455012738e-12,3.7304344437980715e-06,4.84750965331058e-06,1.5624999999999363e-07,1.6784934281276613e-18,6.397246417906831,3,1.3467582322652522e-11,1.1998897118206798e-11,1.1562816270043986e-11,1.0161579731792515e-12,7.490977664640154e-13,solve
phase24_h5um,236005,504,8.110666345918578e-12,3.6400765119088703e-06,4.825813441169476e-06,1.5625000000002074e-07,1.6897221553997102e-18,5.9986688222660876,3,4.5635567608725166e-10,7.280157973132172e-11,1.1640168798337886e-11,1.029803825605573e-12,7.675065840091753e-13,solve
phase24_h5um,274261,504,8.635993532369567e-12,3.6193245352087707e-06,5.122551185463774e-06,7.812499999999682e-08,8.99582659621792e-19,1.9107865095626522,3,7.295808626522344e-11,4.237198336955482e-11,2.4788203131727093e-11,5.290777917585551e-13,4.0257411621776525e-13,solve
phase24_h5um,239034,504,8.674891925895135e-12,3.647753309748337e-06,5.203757539477903e-06,1.5625000000002074e-07,1.8072691512281524e-18,6.7333990335432325,3,4.725399075551795e-10,7.661552712938232e-11,1.2449927295502168e-11,1.0561102615380911e-12,8.024582990981849e-13,solve
phase24_h5um,285299,504,8.374707727290746e-12,3.872546112720568e-06,4.773404059145268e-06,1.5625000000002074e-07,1.744730776518913e-18,5.177335011350262,3,4.184877346387207e-10,7.083641777382028e-11,1.2019112539558403e-11,1.0028274534217346e-12,7.309126750864143e-13,solve
phase24_h5um,211642,504,6.6738564310878235e-12,3.6402443659748437e-06,4.101714905242242e-06,1.5625000000002074e-07,1.3903867564766357e-18,5.648090281934333,3,4.3181972578891087e-10,6.423867871149736e-11,9.578105186489245e-12,9.821266758916103e-13,7.022415857548564e-13,solve
phase24_h5um,211034,504,8.913759715395833e-12,3.8109731396428096e-06,5.107478359263498e-06,1.5625000000002074e-07,1.857033274040801e-18,6.391187888584138,3,6.017136812573161e-10,8.766056480296036e-11,1.2792742703223437e-11,1.031341289847551e-12,7.695682513007238e-13,solve
phase24_h5um,265885,504,9.599080615721125e-12,4.582395701353286e-06,4.998360614519188e-06,7.812499999999682e-08,9.999042308042412e-19,2.4083957018649604,3,1.6441275561430317e-10,6.720508952155677e-11,2.7552586658206268e-11,4.889791054556343e-13,3.48199906502854e-13,solve
phase24_h5um,234752,504,1.0011766156078452e-11,4.627178362952502e-06,5.0039899966068606e-06,1.5625000000002074e-07,2.0857846158496847e-18,3.0878708041202505,3,1.7883806736817434e-10,5.0553313037597145e-11,1.4368566410687993e-11,9.7498861479991e-13,6.922234005399241e-13,solve
phase24_h5um,284589,504,1.0510068632216246e-11,4.7204468842550475e-06,5.067034770873521e-06,1.5625000000002074e-07,2.1895976317117234e-18,3.210692697513085,3,2.42767992645296e-10,6.039156950263274e-11,1.5083714178762105e-11,9.746502517825147e-13,6.917467387457014e-13,solve
phase24_h5um,240681,504,1.0445707758188165e-11,4.815270575376272e-06,4.977858521588892e-06,1.5625000000002074e-07,2.1761891162892104e-18,2.719530715743807,3,1.376291321044646e-10,4.5262316443931743e-11,1.4991345511902266e-11,9.717994958550521e-13,6.87724288803122e-13,solve
phase24_h5um,262341,504,8.782764060541033e-12,3.8284964001604385e-06,5.028702187719031e-06,1.5625000000002074e-07,1.829742512612718e-18,2.212148443382402,3,5.806312733226049e-11,2.68136461181359e-11,1.2604741931239865e-11,1.0233543586695388e-12,7.588310620115519e-13,solve
phase24_h5um,213301,504,8.62337103799293e-12,3.882866760093983e-06,5.300944772159764e-06,7.812499999999682e-08,8.982678164575606e-19,2.579593058200638,3,1.4819160613774337e-10,6.045812147553326e-11,2.4751972331707274e-11,5.191538835832344e-13,3.8943980812955594e-13,solve
phase24_h5um,215846,504,1.0988040891318866e-11,4.671437861321027e-06,5.284771977790238e-06,1.5625000000002074e-07,2.2891751856914333e-18,3.454480229108601,3,2.2143641335123542e-10,5.896179462365203e-11,1.5769684669908865e-11,9.822129019748555e-13,7.023621730072894e-13,solve
phase24_h5um,228687,504,1.217159283121413e-11,4.866852157690364e-06,5.663085877883496e-06,1.5625000000002077e-07,2.5357485065029527e-18,2.8046784961725963,3,2.0197983650773994e-10,5.925377247989749e-11,1.746828054038978e-11,9.864104529329404e-13,7.082203180656448e-13,solve
phase24_h5um,282957,504,9.904386833952578e-12,4.446011589863891e-06,5.085630628356181e-06,1.5625000000002074e-07,2.0634139237401163e-18,4.574799666744059,3,4.161818043722637e-10,7.682335875207291e-11,1.4214459043711019e-11,9.828557664160795e-13,7.032609009769448e-13,solve
phase24_h5um,218103,504,1.0341142108864236e-11,4.729292316003229e-06,4.998360615872046e-06,1.5625000000002074e-07,2.154404606013392e-18,3.4444355046611164,3,2.3327736441143214e-10,5.871703796768804e-11,1.484127623809681e-11,9.73181645204051e-13,6.896759759682442e-13,solve
phase24_h5um,268974,504,1.0066013804143726e-11,4.700337892257074e-06,4.998051039559474e-06,1.5625000000002074e-07,2.0970862091966276e-18,2.585568118992816,3,1.180992991294383e-10,4.113448554476133e-11,1.4446420899264835e-11,9.736862990461666e-13,6.903878954731314e-13,solve
phase24_h5um,283472,504,1.0554591036041409e-11,4.693680800447234e-06,5.151617213731965e-06,1.5625000000002074e-07,2.1988731325086313e-18,3.8352284475584515,3,2.960391432739026e-10,6.685425267309409e-11,1.5147611308013624e-11,9.767067223792458e-13,6.946412446769612e-13,solve
phase24_h5um,250415,504,1.0652466876053731e-11,4.764975387353557e-06,5.137624221518689e-06,1.5624999999999363e-07,2.2192639325112047e-18,8.013654448159162,3,1.541986353135107e-11,1.48606408307532e-11,1.5288079581572276e-11,9.74710710009109e-13,6.918319199574882e-13,solve
phase24_h5um,212505,504,6.697155340483302e-12,3.640244365497444e-06,4.335973646502389e-06,1.5625000000002074e-07,1.3952406959340287e-18,6.654003819275064,3,5.274450464763689e-10,7.113385875882028e-11,9.61154303568842e-12,9.920260683536057e-13,7.160210594380255e-13,solve
phase24_h5um,269936,504,1.073352533795442e-11,4.886369607501727e-06,5.119103832349036e-06,1.5625000000002074e-07,2.236151112073842e-18,4.833764326379743,3,1.7378328069976252e-11,1.589719828109255e-11,1.54044120922215e-11,9.72579400347764e-13,6.888259048892227e-13,solve
phase24_h5um,267812,504,8.926632203993141e-12,3.862497024835617e-06,5.056211594690995e-06,1.5625000000002074e-07,1.8597150424985753e-18,1.917809890721385,3,4.357461570519779e-11,2.33482805084494e-11,1.2811216886939772e-11,1.0226702099204234e-12,7.579081709048362e-13,solve
phase24_h5um,261643,504,9.90897531560773e-12,4.0260383562603185e-06,5.361368490755293e-06,1.5625000000002074e-07,2.0643698574182863e-18,1.97711636414461,3,5.3965449549168374e-11,2.743723675188528e-11,1.4221044285750105e-11,1.0296773616551523e-12,7.673368923561183e-13,solve
phase24_h5um,284477,504,9.170784830186977e-12,4.4677905176321805e-06,4.698452667789187e-06,1.5625000000002074e-07,1.9105801729556298e-18,2.193337361897175,3,9.141568460648845e-11,3.450180707897841e-11,1.3161616923170236e-11,9.727930785135216e-13,6.891275722748625e-13,solve
phase24_h5um,237050,504,9.059910214413773e-12,4.195055273219905e-06,4.976641314156032e-06,1.5625000000002074e-07,1.8874812946695477e-18,2.932059558139868,3,1.5394604071825104e-10,4.459608659824679e-11,1.3002493222599836e-11,9.899187014717314e-13,7.130985014632229e-13,solve
phase24_h5um,217670,504,9.086670581104563e-12,4.081982984591171e-06,5.373391145922215e-06,1.5625000000002074e-07,1.8930563710634584e-18,3.3294728475885655,3,1.580910310216768e-10,4.525783157296757e-11,1.3040898844541422e-11,1.0258361218288365e-12,7.621746427915794e-13,solve
phase24_h5um,248087,504,8.865129426001896e-12,3.95689545651321e-06,5.3217292833408645e-06,1.5625000000002074e-07,1.846901963750401e-18,2.839606704889381,3,1.6076347216946812e-10,4.508063945774077e-11,1.2722950068056648e-11,1.0313311921020598e-12,7.695547186966342e-13,solve
phase24_h5um,281779,504,9.077012042481998e-12,4.274533030192299e-06,4.979241065989788e-06,1.5625000000002074e-07,1.8910441755170855e-18,2.766707213270783,3,1.5886486903809148e-10,4.535067581421736e-11,1.3027037218984633e-11,9.867757899213224e-13,7.087290715361185e-13,solve
phase24_h5um,212978,504,9.369659766460446e-12,4.2249625820707935e-06,5.423430021321988e-06,1.5625000000002074e-07,1.9520124513459257e-18,5.711148957108979,3,4.4837241685704713e-10,7.756011234729112e-11,1.3447035867709624e-11,1.0194770341070755e-12,7.535939625138728e-13,solve
phase24_h5um,220838,504,8.488823547516434e-12,4.172873845854847e-06,4.998360617049731e-06,1.5625000000002074e-07,1.7685049057325887e-18,5.681023832889996,3,4.4355204837341655e-10,7.342726627332397e-11,1.2182887913043268e-11,9.998825112244619e-13,7.268668884452735e-13,solve
phase24_h5um,284902,504,9.792598118771261e-12,4.554252614847378e-06,4.955145100074426e-06,1.5625000000002074e-07,2.0401246080773433e-18,2.4197483347645643,3,1.1235636957161023e-10,3.9564475073717795e-11,1.4054023456921242e-11,9.756185249806697e-13,6.931103400982373e-13,solve
phase24_h5um,218012,504,9.830473296638356e-12,4.729292316003229e-06,4.802722920586841e-06,1.5625000000002074e-07,2.048015270132995e-18,4.049697073158116,3,3.388131643575777e-10,6.903914515774968e-11,1.4108380700190075e-11,9.711635354269522e-13,6.868253415596488e-13,solve
phase24_h5um,212731,504,9.302299532701174e-12,4.529054380890794e-06,4.736022775509482e-06,1.5625000000002074e-07,1.9379790693127518e-18,3.5020623650790355,3,2.4483666277992125e-10,5.705854545143096e-11,1.3350362615745543e-11,9.723047292091906e-13,6.884380318577446e-13,solve
phase24_h5um,280283,504,1.0491302944332667e-11,4.764935628045402e-06,5.015149744504468e-06,1.5625000000002074e-07,2.185688113402646e-18,4.885351581518174,3,5.280958754369229e-10,8.908857022672572e-11,1.5056782264011635e-11,9.730675304468642e-13,6.895149426049854e-13,solve
phase24_h5um,225719,504,1.0698848511392326e-11,4.816565515655719e-06,5.056190529580018e-06,1.5625000000002074e-07,2.228926773206741e-18,3.4350878463109127,3,2.5306380501783055e-10,6.22154785844397e-11,1.535464502039742e-11,9.729380294455624e-13,6.893321742142583e-13,solve
phase24_h5um,218381,504,9.497178490440161e-12,4.51501398889805e-06,4.885674711604552e-06,1.5625000000002074e-07,1.97857885217504e-18,2.562743098328031,3,1.2940410227316646e-10,4.183889248307911e-11,1.3630046659768464e-11,9.751270901578545e-13,6.92418427849374e-13,solve
phase24_h5um,223470,504,1.0066364962662995e-11,4.422162386786645e-06,5.446848440790871e-06,7.812499999999682e-08,1.0485796836106842e-18,2.3644114645563263,3,1.1363469309851965e-10,5.7173955477781225e-11,2.889384974146997e-11,5.012334099109625e-13,3.6520889984691957e-13,solve
