time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
16.5,0.012220584530260474,0.9593096574171531,0.9675229179189799,0.9470890728868927,0.9553023333887195
16.75,0.013406357399754043,0.9607016987034699,0.9689225224271031,0.9472953413037158,0.955516165027349
17.0,0.014665485217349963,0.9622114762735774,0.970440497268827,0.9475459910562274,0.955775012051477
17.25,0.015992470550341975,0.9638595427566274,0.9720975066780033,0.9478670722062854,0.9561050361276613
17.5,0.01738181596602381,0.9656664507817716,0.9739142148884826,0.9482846348157478,0.9565323989224588
17.75,0.01882802403168921,0.9676527529781626,0.9759112861341164,0.9488247289464733,0.9570832621024271
18.0,0.020353625750878263,0.9698390019749521,0.9781093846487554,0.9494853762240738,0.9577557588978771
18.25,0.02201608970696946,0.9722457504012921,0.980529174666251,0.9502296606943227,0.9585130849592816
18.5,0.023796820651201894,0.974893550886335,0.983191320420454,0.9510967302351331,0.9593944997692521
18.75,0.025673486345275828,0.9778029560592322,0.9861164861452156,0.9521294697139564,0.9604429997999399
19.0,0.02762675773156928,0.9809945185491362,0.9893253360743871,0.9533677608175669,0.9616985783428178
19.25,0.029677114661337024,0.9844887909851991,0.9928385344418197,0.9548116763238621,0.9631614197804826
19.5,0.03184228776722729,0.9883063259965728,0.9966767454813641,0.9564640382293454,0.9648344577141368
19.75,0.03413343775767983,0.9924676762124094,1.0008606334268717,0.9583342384547295,0.9667271956691919
20.0,0.03656172534113438,0.9969933942618608,1.0054108625121936,0.9604316689207265,0.9688491371710592
20.25,0.03913098185442714,1.0040464876038793,1.0124501301628626,0.9649155057494522,0.9733191483084355
20.5,0.04183204000470887,1.0156664465529937,1.0239814131760983,0.9738344065482848,0.9821493731713894
20.75,0.0446565625558911,1.0316359552963308,1.039794203200738,0.9869793927404397,0.9951376406448468
21.0,0.04759621227188533,1.0517376628314397,1.0596779573658508,1.0041414505595543,1.0120817450939654
21.25,0.05064265191660312,1.0757542181558701,1.0834221328005056,1.025111566239267,1.0327794808839024
21.5,0.05378754425395597,1.1034682702671705,1.1108161866337705,1.0496807260132146,1.0570286423798145
21.75,0.05702255204785541,1.134662468162891,1.1416495759947147,1.0776399161150356,1.0846270239468594
22.0,0.06033933806221298,1.16911946084058,1.1757117580124072,1.108780122778367,1.1153724199501942
22.25,0.06381391177205054,1.2066218972977865,1.2127921898159162,1.142807985525736,1.1489782780438658
22.5,0.06749669049132734,1.24695242653206,1.2526803285343109,1.1794557360407327,1.1851836380429837
22.75,0.07134094874236432,1.2898936975409496,1.2951656312966597,1.2185527487985852,1.2238246825542953
23.0,0.07529996104748239,1.3352283593220047,1.3400375552320318,1.2599283982745222,1.2647375941845493
23.25,0.07938053680521837,1.3827390608727739,1.3870855574694958,1.3033585240675556,1.3077050206642775
23.5,0.08361419084043305,1.4322084511908069,1.4360990951381203,1.3485942603503738,1.3524849042976872
23.75,0.08799125581493367,1.4834191792736526,1.4868676253669741,1.395427923458719,1.3988763695520405
24.0,0.09250206439052744,1.5361538941188602,1.539180605285126,1.4436518297283327,1.4466785408945986
24.25,0.09715957875650559,1.5901952447239787,1.5928274920216448,1.493035665967473,1.4956679132651391
24.5,0.1019761986439689,1.6453258800865578,1.6475977427055992,1.5433496814425889,1.5456215440616303
24.75,0.1069414130274385,1.7013284492041458,1.7032808144660578,1.5943870361767074,1.5963394014386194
25.0,0.1120447108814356,1.7579856010742927,1.75966616443209,1.6459408901928572,1.6476214535506544
25.25,0.11729846980647547,1.815079984694547,1.816543249732764,1.6977815148880715,1.6992447799262886
25.5,0.12271485062481738,1.872394249062458,1.8737015274971487,1.7496793984376406,1.7509866768723312
25.75,0.1282830171435992,1.929711043175575,1.9309304548543127,1.801428026031976,1.8026474377107136
26.0,0.1339921331699589,1.9868130160314474,1.9880194889333251,1.8528208828614885,1.8540273557633662
26.25,0.1398538947679959,2.0434828166276238,2.044758086863254,1.9036289218596278,1.9049041920952583
26.5,0.14587994095851062,2.099503093961654,2.1009357057731695,1.9536231530031434,1.955055764814659
26.75,0.15205934998369228,2.154656497031086,2.1563418027921384,2.002597147047394,2.004282452808446
27.0,0.15838120008573014,2.208725674833471,2.210765835049231,2.050344474747741,2.052384634963501
27.25,0.1648564583175397,2.261493276366356,2.2639972596735163,2.0966368180488164,2.0991408013559765
27.5,0.1714961259102432,2.3127419506272915,2.315825533794062,2.141245824717048,2.144329407883819
27.75,0.17828933237333963,2.3622543466138257,2.3660401145399366,2.1839650142404863,2.187750782166597
28.0,0.18522520721632785,2.4098131133235086,2.41443045904021,2.224587906107181,2.229205251823882
28.25,0.19230615683341726,2.4552008997538888,2.460786024423951,2.2628947429204715,2.2684798675905338
28.5,0.19954510204767678,2.498200354902516,2.504896267820227,2.2986552528548394,2.3053511657725503
