time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
-14.5,-7.697047846831207e-09,0.0003070157458343395,-2.5621903708686864e-05,0.00030702344288218635,-2.5614206660840034e-05
-14.25,-2.5738412469378246e-08,0.00030425349701576566,-1.94405953334048e-05,0.00030427923542823503,-1.9414856920935422e-05
-14.0,-4.377940148405352e-08,0.0003013399953905816,-1.3281922794028696e-05,0.0003013837747920657,-1.3238143392544643e-05
-13.75,-6.182001324348578e-08,0.0002982728162198335,-7.291496254773682e-06,0.000298334636233077,-7.229676241530196e-06
-13.5,-7.986024610030378e-08,0.00029504953476456735,-1.6149258798548798e-06,0.00029512939501066766,-1.535065633754576e-06
-13.25,-9.790009840713627e-08,0.00029166772628582923,3.6021781665125733e-06,0.00029176562638423635,3.7000782649197095e-06
-13.0,-1.1593956851661198e-07,0.00028812496604466533,8.214205720113544e-06,0.00028824090561318193,8.330145288630156e-06
-12.75,-1.3397865478135968e-07,0.0002844188293021216,1.2075546616732904e-05,0.00028455280795690297,1.2209525271514264e-05
-12.5,-1.5201735555400814e-07,0.0002805468913192443,1.5040590692155513e-05,0.0002806989086747983,1.5192608047709521e-05
-12.25,-1.7005566918718604e-07,0.0002765067273570793,1.696372778216623e-05,0.00027667678302626644,1.7133783451353417e-05
-12.0,-1.8809359403352218e-07,0.0002722959126766728,1.7699347722549967e-05,0.00027248400627070637,1.788744131658349e-05
-11.75,-2.0613122336070572e-07,0.0002679120225390709,1.7789842934901945e-05,0.00026811815376243163,1.7995974158262652e-05
-11.5,-2.2416862748589195e-07,0.00026335263220531973,1.787466415970618e-05,0.0002635768008328056,1.8098832787192073e-05
-11.25,-2.4220577033590887e-07,0.00025861531693646526,1.795378871086153e-05,0.00025885752270680116,1.819599448119744e-05
-11.0,-2.6024261583758447e-07,0.0002536976519935536,1.8027193902266848e-05,0.0002539578946093912,1.828743651810443e-05
-10.75,-2.7827912791774663e-07,0.0002485972126376309,1.8094857047821e-05,0.00024887549176554866,1.8373136175738747e-05
-10.5,-2.963152705032234e-07,0.00024331157412974322,1.8156755461422833e-05,0.00024360788940024644,1.8453070731926058e-05
-10.25,-3.1435100752084263e-07,0.0002378383117309366,1.8212866456971212e-05,0.00023815266273845742,1.8527217464492056e-05
-10.0,-3.323863028974323e-07,0.00023217500070225717,1.8263167348364995e-05,0.0002325073870051546,1.8595553651262427e-05
-9.75,-3.5042112055982056e-07,0.00022631921630475105,1.8307635449503034e-05,0.00022666963742531087,1.8658056570062853e-05
-9.5,-3.6845542443483514e-07,0.00022026853379946427,1.834624807428419e-05,0.0002206369892238991,1.8714703498719024e-05
-9.25,-3.864891784493042e-07,0.00021402052844744286,1.8378982536607314e-05,0.00021440701762589216,1.8765471715056618e-05
-9.0,-4.045223465300555e-07,0.00020757277550973306,1.840581615037128e-05,0.00020797729785626312,1.8810338496901334e-05
-8.75,-4.2255489260391717e-07,0.00020092285024738083,1.8426726229474926e-05,0.00020134540513998476,1.8849281122078844e-05
-8.5,-4.405867805977171e-07,0.00019406832792143232,1.8441690087817123e-05,0.00019450891470203002,1.888227686841484e-05
-8.25,-4.5861797443828324e-07,0.00018700678379293358,1.8450685039296723e-05,0.00018746540176737186,1.8909303013735005e-05
-8.0,-4.766484380524436e-07,0.0001797357931229307,1.845368839781258e-05,0.00018021244156098316,1.8930336835865024e-05
-7.75,-4.946780246072127e-07,0.0001722529311724698,1.84384818557539e-05,0.000172747609197077,1.8933159880361113e-05
